49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,45, United-States, >50K
28, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1729,60, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1974,60, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
51, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,65, Trinadad&Tobago, >50K
36, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, >50K
36, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, >50K
39, Without-pay, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,5315,0,40, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,1975,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, White, Female,3126,0,40, United-States, <=50K
18, Private, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,1392,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, Philippines, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,10463,0,60, Mexico, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, 11th, Married-spouse-absent, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Local-gov, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,20, United-States, >50K
28, Private, Masters, Divorced, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, 10th, Widowed, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
20, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,65, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Separated, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,35, India, <=50K
42, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
52, Local-gov, 7th-8th, Divorced, Transport-moving, Husband, White, Female,0,0,37, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,6, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,7298,0,48, United-States, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
36, Private, 5th-6th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,6, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
20, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
23, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,72, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,4386,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1956,45, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
61, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
67, Federal-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,48, United-States, >50K
34, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, Dominican-Republic, <=50K
45, Local-gov, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
42, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1977,40, United-States, <=50K
31, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,8748,0,50, United-States, >50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,1974,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Assoc-voc, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,80, United-States, >50K
51, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
41, Private, Some-college, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
36, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
23, Self-emp-not-inc, Assoc-acdm, Separated, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,65, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,50, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
