25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, United-States, >50K
25, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,2144,50, Greece, <=50K
34, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Puerto-Rico, <=50K
57, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
63, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, Other, Male,14344,0,40, Germany, >50K
60, Local-gov, Some-college, Married-spouse-absent, Other-service, Wife, Black, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
53, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
40, State-gov, Preschool, Divorced, Sales, Unmarried, Black, Male,0,0,40, Canada, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, England, >50K
46, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1848,35, Dominican-Republic, >50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Yugoslavia, <=50K
47, State-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Portugal, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, >50K
48, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Peru, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
39, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,0,1748,40, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, China, >50K
29, Private, Assoc-voc, Married-spouse-absent, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
61, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,30, Hungary, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, Ecuador, <=50K
45, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Taiwan, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,41, Philippines, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,4740,0,40, India, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Nicaragua, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, El-Salvador, <=50K
51, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,20, China, <=50K
40, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
52, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Assoc-voc, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
73, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,2440,0,80, Canada, >50K
47, Private, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
56, Private, 11th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
42, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Hong, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Other-relative, Other, Male,0,1747,40, Guatemala, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, China, <=50K
35, Private, HS-grad, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,53, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Portugal, <=50K
27, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Greece, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, El-Salvador, <=50K
70, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
63, Private, HS-grad, Separated, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Thailand, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,2, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Laos, >50K
54, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,0,32, France, <=50K
66, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,25962,0,40, Iran, >50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,30, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, Vietnam, >50K
32, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, <=50K
27, Private, Bachelors, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
54, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
28, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
51, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
32, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,42, Dominican-Republic, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
43, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,48, Philippines, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Poland, >50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,80, United-States, <=50K
42, Private, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,48, Philippines, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,50, China, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Taiwan, >50K
22, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Hungary, <=50K
33, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
45, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,70, Hungary, >50K
26, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,80, Poland, <=50K
79, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Female,11550,0,42, China, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, Nicaragua, <=50K
39, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,80, Laos, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7687,0,40, Cuba, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Laos, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Laos, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,26, Vietnam, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
57, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,69, South, >50K
49, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, El-Salvador, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Columbia, <=50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,40, Japan, >50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Canada, >50K
49, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Hong, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Laos, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Hungary, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
27, Private, Masters, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
41, Private, 11th, Never-married, Sales, Not-in-family, Other, Male,0,0,54, Columbia, <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Peru, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,42, Italy, <=50K
59, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, India, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Hong, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, South, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, Greece, <=50K
26, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Iran, <=50K
24, Private, Doctorate, Never-married, Sales, Own-child, Black, Male,0,0,40, Taiwan, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4765,0,40, Columbia, <=50K
59, Private, Some-college, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
43, Private, Bachelors, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1601,40, India, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,37, Philippines, >50K
64, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,10515,0,60, South, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
42, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Laos, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2196,0,15, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Scotland, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Nicaragua, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,3325,0,40, Trinadad&Tobago, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,43, Vietnam, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Iran, <=50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Greece, >50K
53, Self-emp-inc, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, Taiwan, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,60, Honduras, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Nicaragua, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Jamaica, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
64, Private, 1st-4th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,2, Scotland, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Haiti, >50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, >50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Cuba, <=50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1816,70, Dominican-Republic, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, South, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Taiwan, >50K
54, Private, Bachelors, Widowed, Transport-moving, Not-in-family, Black, Female,9713,0,50, Nicaragua, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Cuba, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, France, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,54, Honduras, <=50K
25, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1681,70, Laos, <=50K
