42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
34, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,10520,0,45, United-States, <=50K
34, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,4589,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, Canada, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1887,40, United-States, >50K
24, Local-gov, Masters, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3111,0,45, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5178,0,40, United-States, >50K
47, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,99999,0,40, United-States, >50K
33, Private, 11th, Divorced, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
17, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, >50K
28, Private, Assoc-acdm, Divorced, Exec-managerial, Wife, Black, Female,0,0,60, United-States, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,60, United-States, >50K
38, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
33, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,80, United-States, <=50K
34, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Prof-school, Widowed, Other-service, Unmarried, White, Male,0,1694,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,54, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
58, State-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,12, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,42, United-States, >50K
60, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1669,60, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
37, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
23, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, White, Male,2728,0,40, United-States, <=50K
36, Private, Some-college, Married-spouse-absent, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
56, Local-gov, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Puerto-Rico, >50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Local-gov, 9th, Never-married, Sales, Wife, White, Male,0,0,16, United-States, <=50K
56, Private, 5th-6th, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,7128,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,4344,0,40, United-States, >50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
44, Private, 5th-6th, Never-married, Other-service, Wife, White, Male,0,0,15, Taiwan, <=50K
51, Self-emp-not-inc, 7th-8th, Divorced, Tech-support, Not-in-family, White, Female,0,1887,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,40, United-States, >50K
28, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Masters, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,5, Mexico, <=50K
36, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Mexico, <=50K
22, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,5178,0,40, United-States, <=50K
62, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
67, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,20, United-States, <=50K
34, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,36, Ireland, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
37, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,30, United-States, <=50K
31, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
29, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, 10th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Female,5178,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,37, United-States, <=50K
37, Self-emp-inc, Masters, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7687,0,40, United-States, >50K
44, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,1591,40, United-States, >50K
56, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,30, Canada, <=50K
32, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
