60, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
45, Self-emp-not-inc, Some-college, Separated, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, Jamaica, >50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
48, Self-emp-not-inc, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,14083,0,60, United-States, >50K
64, Self-emp-not-inc, 11th, Widowed, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,16, Peru, <=50K
24, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,50, United-States, >50K
51, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Ireland, <=50K
50, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
51, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
46, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
23, Private, 11th, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
62, Private, Bachelors, Widowed, Sales, Husband, White, Female,0,0,30, United-States, <=50K
34, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
57, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,35, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, China, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Taiwan, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,20, Trinadad&Tobago, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Guatemala, <=50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Scotland, >50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, South, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Hong, <=50K
43, Local-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
33, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,15, United-States, <=50K
35, Private, Masters, Never-married, Transport-moving, Husband, Black, Male,0,0,50, Poland, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Sales, Other-relative, White, Female,0,0,20, Columbia, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,15024,0,35, United-States, >50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,40, Puerto-Rico, <=50K
50, Self-emp-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, China, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
59, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Male,5352,0,40, United-States, <=50K
39, Federal-gov, 5th-6th, Separated, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Dominican-Republic, >50K
43, Private, Prof-school, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Jamaica, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1887,50, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,83, China, <=50K
37, Private, Prof-school, Never-married, Sales, Unmarried, Other, Female,0,0,40, Italy, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, 11th, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, >50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,7687,0,50, El-Salvador, >50K
60, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Poland, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hong, >50K
48, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
24, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Philippines, <=50K
60, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1575,40, United-States, >50K
36, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Thailand, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,74, Canada, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,3691,0,40, United-States, >50K
42, Private, Masters, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, >50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1873,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,15, United-States, >50K
48, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,38, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Germany, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Peru, <=50K
22, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,20, Jamaica, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, Philippines, >50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,5168,0,99, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,43, Hong, <=50K
38, Private, Assoc-acdm, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Taiwan, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, South, >50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,30, Scotland, <=50K
55, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,48, Yugoslavia, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
18, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,32, Germany, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,45, Ecuador, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,43, United-States, <=50K
54, Private, 7th-8th, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,9074,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
33, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
55, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8739,0,50, United-States, >50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,60, United-States, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,5157,0,48, Haiti, >50K
45, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,38, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,7298,0,60, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Honduras, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Vietnam, <=50K
27, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,40, Ireland, <=50K
