27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
37, Federal-gov, 11th, Divorced, Other-service, Wife, White, Female,0,0,48, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3354,0,60, United-States, <=50K
45, State-gov, Some-college, Widowed, Tech-support, Own-child, White, Male,0,0,10, United-States, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1670,30, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,53, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,48, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,99999,0,50, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7298,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,29, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
63, Local-gov, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,34, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, United-States, <=50K
29, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Divorced, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
61, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Unmarried, White, Female,0,0,24, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, >50K
26, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,42, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
39, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
28, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
56, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, France, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,46, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,4161,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,37, United-States, >50K
29, Private, HS-grad, Separated, Transport-moving, Not-in-family, Black, Female,0,0,50, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,29, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,1987,29, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
21, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
58, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
57, Private, Masters, Widowed, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
67, Private, Prof-school, Divorced, Tech-support, Unmarried, White, Male,0,0,40, England, <=50K
62, Local-gov, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,38, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,1711,45, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,29, United-States, <=50K
32, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,44, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,45, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,29, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 9th, Divorced, Sales, Own-child, White, Male,0,0,37, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
31, Private, 9th, Divorced, Other-service, Not-in-family, Black, Female,0,0,10, United-States, <=50K
49, Private, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,35, Mexico, <=50K
45, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,2832,0,50, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
24, Private, Bachelors, Separated, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
33, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Local-gov, 11th, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
36, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, Vietnam, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,74, United-States, >50K
37, Private, Bachelors, Married-spouse-absent, Sales, Not-in-family, White, Female,15024,0,45, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Widowed, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, >50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,7298,0,79, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1893,35, United-States, >50K
47, State-gov, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
39, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,80, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
