39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,5570,0,37, United-States, >50K
46, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, <=50K
49, Private, Some-college, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, Vietnam, <=50K
59, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Assoc-acdm, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,50, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
37, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
40, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
51, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, Prof-school, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Canada, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,1916,20, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,50, United-States, <=50K
24, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,44, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Mexico, <=50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
49, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,27816,0,60, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,42, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,1848,35, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 9th, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2181,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,32, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
48, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,2391,50, United-States, >50K
70, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Poland, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, Trinadad&Tobago, >50K
60, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Doctorate, Divorced, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
56, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50K
39, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,3148,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
24, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
50, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,83, Puerto-Rico, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,25, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1892,40, United-States, >50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,32, Mexico, <=50K
19, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,34, United-States, <=50K
28, Private, HS-grad, Separated, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, Prof-school, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
74, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2419,45, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,1979,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Widowed, Other-service, Wife, White, Female,0,0,32, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,15, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
21, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
22, Self-emp-not-inc, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
