41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
40, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
47, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, Peru, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Hong, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Japan, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
47, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,65, India, >50K
57, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, Poland, <=50K
27, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Taiwan, <=50K
54, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Peru, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
55, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,40, India, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,7298,0,40, South, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
27, Private, 11th, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,83, Poland, >50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, England, >50K
22, Private, HS-grad, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Iran, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Canada, <=50K
41, Private, Bachelors, Never-married, Other-service, Husband, Other, Female,0,0,50, Hungary, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,45, Iran, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,32, Poland, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, South, <=50K
56, Private, Assoc-voc, Widowed, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,5337,0,40, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, <=50K
35, Local-gov, 12th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
44, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
20, State-gov, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
64, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,43, Guatemala, >50K
41, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Jamaica, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
59, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,54, Iran, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,45, Portugal, <=50K
47, Self-emp-not-inc, 9th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,30, Peru, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, >50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7066,0,40, United-States, >50K
55, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Germany, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Portugal, >50K
36, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Cambodia, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, France, <=50K
43, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,83, Ecuador, <=50K
33, Private, Bachelors, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
72, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1816,10, Laos, >50K
26, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,14053,0,43, South, >50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,1902,40, Cambodia, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,50, Dominican-Republic, >50K
50, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
48, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, France, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,99, El-Salvador, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, State-gov, Some-college, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
38, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Thailand, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
29, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,45, Hungary, >50K
59, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
44, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, England, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, >50K
25, Self-emp-inc, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Honduras, <=50K
57, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Germany, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Trinadad&Tobago, >50K
24, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Male,0,0,20, Greece, <=50K
36, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,20051,0,40, England, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
34, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Male,0,1977,40, Japan, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, South, >50K
54, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
22, Private, 9th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
24, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
49, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
37, State-gov, 10th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,4624,0,40, Hong, <=50K
44, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hungary, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
42, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,65, Guatemala, >50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Peru, <=50K
64, Private, Masters, Married-civ-spouse, Sales, Unmarried, Other, Female,0,1977,40, Yugoslavia, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,35, Canada, >50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
33, Private, 5th-6th, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Ireland, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,71, Philippines, >50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,15, India, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,1887,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Thailand, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,25, Trinadad&Tobago, <=50K
57, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,1977,40, Greece, >50K
25, Local-gov, Masters, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Poland, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,45, Vietnam, <=50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,50, Laos, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Germany, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,18, Greece, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,4993,0,40, Japan, >50K
22, Private, Bachelors, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,50, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Jamaica, >50K
22, Private, Assoc-voc, Divorced, Sales, Own-child, White, Female,0,0,10, India, <=50K
21, Private, Some-college, Never-married, Tech-support, Other-relative, Black, Female,0,0,10, Cuba, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Scotland, <=50K
34, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
79, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Husband, White, Female,15024,0,50, Hong, >50K
38, Self-emp-not-inc, 11th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Laos, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,54, Thailand, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, Vietnam, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,18, South, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1939,50, Mexico, <=50K
62, Private, Prof-school, Divorced, Tech-support, Husband, Other, Female,0,0,40, China, <=50K
59, State-gov, Some-college, Widowed, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Peru, <=50K
32, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
69, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,20, Japan, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
38, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
69, Private, 9th, Widowed, Prof-specialty, Husband, White, Male,0,0,6, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,20051,0,40, Philippines, >50K
39, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
47, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,50, Thailand, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1925,60, United-States, <=50K
45, Local-gov, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
52, Local-gov, Doctorate, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, France, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
25, State-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,25, Cambodia, <=50K
19, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,54, Thailand, <=50K
49, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Thailand, >50K
49, Private, Bachelors, Widowed, Prof-specialty, Wife, Black, Male,6957,0,30, Taiwan, <=50K
21, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, >50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,40, Puerto-Rico, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
