42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Black, Male,0,0,45, United-States, <=50K
70, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Husband, White, Male,0,0,15, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, Germany, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,3037,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,25, Mexico, <=50K
45, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Canada, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, >50K
38, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Adm-clerical, Wife, White, Male,0,0,30, India, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,60, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
59, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
37, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Separated, Other-service, Wife, Black, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,45, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,3740,0,45, United-States, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
31, State-gov, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, 9th, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
39, Self-emp-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Male,99999,0,65, United-States, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
89, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,41, Canada, >50K
39, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Male,0,0,80, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
30, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
25, Private, 10th, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
49, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,7687,0,45, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
33, Local-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, Puerto-Rico, <=50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
32, Private, Bachelors, Divorced, Tech-support, Husband, White, Female,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
53, Federal-gov, HS-grad, Widowed, Protective-serv, Husband, White, Male,0,0,26, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
28, State-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,3465,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,42, United-States, >50K
38, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,1887,40, United-States, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,9918,0,38, United-States, >50K
36, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,35, United-States, >50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,23, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15024,0,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,20, Philippines, <=50K
37, Private, Bachelors, Never-married, Priv-house-serv, Husband, White, Male,14619,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,24, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,64, United-States, >50K
24, Private, Assoc-voc, Never-married, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, >50K
39, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Haiti, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,40, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,40, United-States, >50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
43, Private, Assoc-voc, Separated, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,25, Germany, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,57, United-States, >50K
22, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
29, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
25, Self-emp-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Self-emp-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,36, United-States, <=50K
