40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1887,60, Dominican-Republic, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,50, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
32, Private, 10th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,30, Germany, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,50, Ireland, <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador, >50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,11018,0,48, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, South, <=50K
26, Self-emp-inc, Some-college, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
47, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Germany, >50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), >50K
28, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, 1st-4th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
18, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,13733,0,50, Germany, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
53, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,46, Guatemala, <=50K
32, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,81, Canada, >50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,37, England, <=50K
23, Private, Masters, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
25, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,14316,0,48, Jamaica, >50K
28, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Other, Male,0,0,70, Poland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,14103,0,48, Yugoslavia, >50K
19, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Portugal, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Thailand, <=50K
32, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,8614,0,50, Japan, >50K
59, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Peru, <=50K
22, Private, 12th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
23, Federal-gov, Assoc-acdm, Never-married, Transport-moving, Husband, White, Female,0,0,50, Japan, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, China, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Taiwan, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,8614,0,45, Philippines, >50K
29, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,45, India, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,12217,0,40, El-Salvador, <=50K
53, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, China, >50K
27, Private, 11th, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,36, South, <=50K
48, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
52, Private, 9th, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,50, Canada, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,7687,0,50, Poland, >50K
38, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, China, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, Hong, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,40, Guatemala, >50K
67, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,15024,0,50, China, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,11738,0,45, Puerto-Rico, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Greece, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1902,48, England, <=50K
24, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Thailand, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,9153,0,40, Outlying-US(Guam-USVI-etc), >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Laos, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,0,40, England, <=50K
23, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Iran, <=50K
41, Self-emp-inc, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,55, Thailand, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Vietnam, <=50K
36, Private, 11th, Never-married, Sales, Husband, Black, Male,0,0,40, England, <=50K
43, Private, Bachelors, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Scotland, >50K
55, Private, Masters, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
33, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, >50K
58, Private, Some-college, Widowed, Craft-repair, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
20, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
19, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Philippines, >50K
33, Self-emp-not-inc, Masters, Never-married, Sales, Husband, Other, Female,0,0,50, Poland, >50K
72, Private, Bachelors, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, Iran, <=50K
17, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,54, Haiti, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,15, Philippines, <=50K
29, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Taiwan, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
43, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Cuba, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Divorced, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Hungary, <=50K
44, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Poland, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,1795,68, China, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
27, Private, Masters, Never-married, Transport-moving, Husband, White, Male,8513,0,50, Laos, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Laos, <=50K
22, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Laos, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,48, Vietnam, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Scotland, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
40, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Black, Female,0,0,50, Laos, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,54, Jamaica, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,29, Jamaica, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, Taiwan, >50K
48, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1887,60, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Peru, >50K
18, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
45, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Germany, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Scotland, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,29, Puerto-Rico, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
51, Private, 10th, Separated, Sales, Not-in-family, Other, Male,0,0,35, Columbia, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,16, Ireland, <=50K
52, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, India, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,45, Hong, <=50K
38, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
36, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,50, South, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Greece, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Iran, <=50K
56, Private, Bachelors, Divorced, Protective-serv, Husband, Black, Male,0,0,60, Taiwan, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, El-Salvador, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,14315,0,80, Trinadad&Tobago, >50K
39, Self-emp-inc, Masters, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,8614,0,60, Yugoslavia, <=50K
42, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, South, >50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Ecuador, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Mexico, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Germany, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,60, Laos, <=50K
75, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,69, Cambodia, >50K
39, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,38, Scotland, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Nicaragua, <=50K
38, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,45, Thailand, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, Vietnam, <=50K
58, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Philippines, <=50K
51, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Cambodia, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,45, Greece, >50K
29, Self-emp-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Taiwan, >50K
