26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Thailand, >50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Scotland, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Guatemala, <=50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,29, Haiti, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,46, Germany, >50K
43, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Philippines, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,60, Ecuador, >50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Other, Female,0,0,20, Haiti, <=50K
27, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,2212,40, Columbia, <=50K
45, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
39, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,72, Cuba, <=50K
60, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Cambodia, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Scotland, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,56, Cambodia, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1887,45, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,29, Poland, <=50K
43, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,54, Philippines, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,80, Iran, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Cuba, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Thailand, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,70, Canada, >50K
48, Private, 11th, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, Mexico, <=50K
39, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Cambodia, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,27, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Cambodia, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, India, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,65, Yugoslavia, >50K
57, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Other, Male,0,0,54, Cambodia, <=50K
19, Private, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,20, Taiwan, <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
43, Private, Some-college, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,25, Peru, <=50K
33, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,99, Portugal, <=50K
43, Federal-gov, HS-grad, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Japan, <=50K
60, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Hungary, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,1987,50, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,47, Mexico, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, France, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
46, Self-emp-inc, Bachelors, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,1485,45, United-States, <=50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,29, Ecuador, <=50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Guatemala, <=50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Puerto-Rico, <=50K
44, State-gov, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, England, <=50K
24, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Haiti, <=50K
49, Private, Assoc-voc, Widowed, Other-service, Unmarried, White, Female,0,1600,42, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Canada, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,40, Iran, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, South, >50K
36, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
35, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,15024,0,32, United-States, >50K
40, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Iran, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1737,40, Laos, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Greece, >50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,20, Ireland, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, England, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,2976,0,50, Vietnam, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Mexico, <=50K
59, Private, Some-college, Widowed, Machine-op-inspct, Wife, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,1886,40, Greece, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Cambodia, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,10405,0,40, United-States, >50K
30, Private, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
47, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,0,50, India, >50K
27, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Laos, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Yugoslavia, >50K
23, Private, Bachelors, Never-married, Protective-serv, Wife, White, Male,0,0,51, Jamaica, <=50K
43, State-gov, 9th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,35, Yugoslavia, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, Guatemala, <=50K
23, Private, 10th, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,35, Scotland, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Hong, >50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, Thailand, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
52, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Trinadad&Tobago, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Male,0,0,32, Honduras, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1669,40, Germany, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,48, Ireland, >50K
26, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,65, Trinadad&Tobago, >50K
45, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,15024,0,50, Mexico, >50K
35, Local-gov, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,32, Hong, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,33, Yugoslavia, <=50K
31, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Laos, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Japan, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,38, United-States, <=50K
23, Private, 10th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
50, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, France, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1669,20, Poland, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1951,40, Scotland, >50K
27, Federal-gov, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,25, Portugal, <=50K
21, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,45, England, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Canada, >50K
59, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,1740,65, Cambodia, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1597,40, Ireland, <=50K
34, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, India, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4729,0,36, Guatemala, >50K
39, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Peru, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Own-child, Other, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,3345,0,50, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,38, China, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Nicaragua, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,25, India, <=50K
27, Private, 9th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,48, Cuba, <=50K
20, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,29, United-States, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,29, Columbia, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3156,0,45, Puerto-Rico, >50K
27, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
