28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Male,0,0,60, United-States, >50K
21, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
24, Federal-gov, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,45, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
67, Private, Prof-school, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,6557,0,60, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,2, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, 7th-8th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
31, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
56, Self-emp-inc, Bachelors, Widowed, Craft-repair, Husband, White, Male,15024,0,42, United-States, >50K
20, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, England, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
49, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,36, United-States, <=50K
26, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Husband, Black, Female,0,0,60, United-States, <=50K
17, Private, 9th, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1848,40, Philippines, <=50K
72, Private, Some-college, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,3140,0,52, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,1977,60, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
43, Federal-gov, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,24, United-States, <=50K
50, Local-gov, Some-college, Widowed, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, 10th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
27, Self-emp-not-inc, 12th, Never-married, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,45, Laos, <=50K
47, Private, Some-college, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,45, India, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,7687,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,6324,0,40, United-States, <=50K
24, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,1, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5924,0,38, United-States, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
34, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, Puerto-Rico, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,16, United-States, <=50K
37, Private, Some-college, Separated, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,7634,0,40, United-States, >50K
54, Private, HS-grad, Widowed, Handlers-cleaners, Husband, White, Female,0,0,36, United-States, >50K
42, Self-emp-inc, Bachelors, Divorced, Sales, Wife, White, Male,9088,0,40, Ireland, >50K
27, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Black, Female,0,0,40, Canada, <=50K
22, Self-emp-inc, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,14, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
54, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
23, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
77, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,8, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
23, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, >50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
67, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1684,15, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,8483,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1889,40, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
34, Private, 10th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
38, State-gov, Assoc-acdm, Divorced, Exec-managerial, Wife, White, Female,7687,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Sales, Other-relative, Black, Female,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
60, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
21, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
34, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,48, Ecuador, >50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,1887,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
55, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1902,40, United-States, <=50K
29, Private, 1st-4th, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,65, United-States, <=50K
58, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,48, United-States, >50K
60, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
55, State-gov, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
20, State-gov, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
61, Private, 7th-8th, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Nicaragua, >50K
45, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
