48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
67, Federal-gov, 10th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
44, Local-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,60, South, >50K
36, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
20, Private, Masters, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Mexico, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
54, State-gov, 1st-4th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,65, United-States, <=50K
37, Private, 5th-6th, Divorced, Sales, Unmarried, White, Male,0,0,35, El-Salvador, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
61, State-gov, Doctorate, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,38, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, 11th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
44, Private, Preschool, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,79, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-spouse-absent, Farming-fishing, Husband, White, Female,2405,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,77, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, United-States, >50K
50, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Cuba, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,45, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2985,0,40, United-States, <=50K
22, Private, Preschool, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
71, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,16, United-States, >50K
30, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,38, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,1902,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
70, Private, Some-college, Widowed, Craft-repair, Own-child, Black, Female,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,40, Germany, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,7298,0,50, United-States, <=50K
59, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
57, Local-gov, Masters, Divorced, Craft-repair, Wife, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,54, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1902,50, United-States, >50K
20, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Poland, <=50K
45, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,50, Philippines, <=50K
45, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,39, United-States, <=50K
39, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Female,3094,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,4616,0,50, United-States, >50K
29, Private, 7th-8th, Never-married, Prof-specialty, Husband, White, Male,2867,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, State-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Assoc-acdm, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
70, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,38, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,5178,0,60, China, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Other-service, Wife, Black, Male,0,0,24, Mexico, <=50K
54, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,25, Italy, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
34, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1982,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3562,0,35, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,7298,0,45, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
63, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, United-States, >50K
34, Private, Doctorate, Divorced, Other-service, Wife, White, Female,0,0,32, United-States, <=50K
29, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
23, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, >50K
58, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, >50K
37, State-gov, Doctorate, Never-married, Adm-clerical, Husband, White, Female,0,0,15, United-States, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, Jamaica, <=50K
50, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,45, United-States, >50K
