48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
55, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,35, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,48, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Separated, Transport-moving, Unmarried, Asian-Pac-Islander, Female,3062,0,40, Hungary, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
36, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
62, Private, Masters, Divorced, Other-service, Wife, White, Female,2943,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
50, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
46, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3114,0,40, United-States, >50K
53, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,10593,0,40, Iran, >50K
29, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Puerto-Rico, <=50K
69, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, United-States, <=50K
47, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,70, United-States, >50K
33, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, El-Salvador, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
61, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, Guatemala, <=50K
26, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,1991,20, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Wife, Black, Female,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
30, Private, 11th, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Without-pay, Assoc-acdm, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
43, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
61, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
23, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Bachelors, Divorced, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,5078,0,40, Columbia, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
61, Private, 10th, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,12363,0,45, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
51, Private, Masters, Divorced, Other-service, Not-in-family, Black, Female,0,2531,40, United-States, <=50K
67, Local-gov, 7th-8th, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,42, United-States, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,2294,40, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,36, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
27, Federal-gov, Masters, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
36, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States, >50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,49, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
25, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, South, <=50K
55, Self-emp-not-inc, Masters, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
42, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
43, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,3843,0,40, United-States, <=50K
23, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,23, United-States, <=50K
38, State-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,5013,0,50, United-States, >50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,48, United-States, >50K
36, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,24, United-States, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
57, Private, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
63, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, France, <=50K
23, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
32, Private, Some-college, Separated, Craft-repair, Own-child, Black, Male,0,0,40, Guatemala, <=50K
33, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,70, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3132,0,60, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
34, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hungary, <=50K
83, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,3, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,1740,20, United-States, <=50K
27, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
