49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,42, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Husband, White, Female,0,0,40, United-States, >50K
30, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,45, United-States, <=50K
23, Private, Prof-school, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, England, <=50K
62, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, China, >50K
56, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,25, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
36, Local-gov, HS-grad, Divorced, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,4592,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,1887,40, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,46, United-States, >50K
20, Federal-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Germany, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, United-States, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,75, Mexico, <=50K
55, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Own-child, White, Male,7298,0,15, United-States, >50K
25, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,25, United-States, <=50K
43, Private, Masters, Never-married, Transport-moving, Husband, White, Female,0,0,45, United-States, <=50K
79, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,17, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,50, United-States, <=50K
46, Private, Masters, Never-married, Craft-repair, Husband, White, Female,0,0,29, United-States, <=50K
43, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,4624,0,15, United-States, <=50K
38, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Local-gov, HS-grad, Widowed, Sales, Other-relative, Black, Female,0,0,16, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,3, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, Germany, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, 12th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1932,40, United-States, >50K
26, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,48, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, Mexico, <=50K
47, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
26, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Laos, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1899,40, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
43, Private, 11th, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
48, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
25, State-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
23, State-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,1616,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, >50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,1887,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, India, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Laos, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,15, United-States, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,20, Ireland, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, United-States, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,10434,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Exec-managerial, Own-child, White, Female,0,0,17, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 9th, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1901,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
76, Private, HS-grad, Widowed, Other-service, Husband, Black, Male,0,0,13, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
33, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
51, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,9457,0,40, United-States, >50K
52, State-gov, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,25, United-States, <=50K
57, Local-gov, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,77, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,19, Columbia, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,4864,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Tech-support, Other-relative, White, Female,0,0,45, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,51, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
