26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
29, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,29, England, <=50K
67, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,25, Mexico, <=50K
23, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,29, United-States, <=50K
55, Private, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,37, Hong, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,2039,45, Trinadad&Tobago, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Self-emp-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,3103,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,2187,0,48, United-States, <=50K
39, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,1884,40, United-States, <=50K
50, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,38, Portugal, >50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,28, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
37, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,37, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,54, United-States, <=50K
29, Private, Assoc-acdm, Divorced, Sales, Other-relative, White, Male,0,0,50, United-States, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,55, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-spouse-absent, Tech-support, Not-in-family, Black, Female,0,0,15, Philippines, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
46, Federal-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,70, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,7298,0,25, United-States, >50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,45, United-States, >50K
28, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,45, United-States, >50K
27, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Columbia, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,21, United-States, <=50K
71, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,10, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
76, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,29, Honduras, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, United-States, >50K
30, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,48, Greece, >50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Japan, >50K
39, Local-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,3228,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,29, Nicaragua, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, India, <=50K
24, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,29, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
27, State-gov, Bachelors, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, Columbia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,10, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
79, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,37, Yugoslavia, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,60, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,3994,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
66, State-gov, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
50, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
27, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Canada, <=50K
37, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Columbia, >50K
32, Private, 5th-6th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Peru, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
45, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Taiwan, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2395,60, Ireland, >50K
24, Self-emp-inc, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
29, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1902,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Taiwan, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,32, Yugoslavia, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
26, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Taiwan, >50K
38, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1642,60, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,2030,65, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, France, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Separated, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
63, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1887,60, United-States, >50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Haiti, >50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,50, United-States, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,7298,0,60, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,24, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, United-States, >50K
