21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,1887,50, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,50, Vietnam, <=50K
32, Private, Doctorate, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,4386,0,25, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
22, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,99, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Priv-house-serv, Husband, White, Female,15024,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, >50K
18, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Doctorate, Never-married, Sales, Wife, White, Female,13913,0,35, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
19, Federal-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Hong, >50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, Iran, >50K
47, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Ecuador, >50K
69, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Holand-Netherlands, >50K
30, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, >50K
49, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
23, Private, Some-college, Married-spouse-absent, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, Mexico, <=50K
42, Federal-gov, Masters, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
27, Self-emp-inc, 9th, Separated, Farming-fishing, Husband, White, Male,0,0,82, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Columbia, >50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
69, Private, Doctorate, Widowed, Protective-serv, Wife, White, Female,0,2257,6, United-States, <=50K
53, Self-emp-not-inc, 9th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, Vietnam, <=50K
29, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,60, Hungary, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, United-States, <=50K
19, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,16, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,1977,48, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Hungary, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Vietnam, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Vietnam, <=50K
34, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
55, Private, HS-grad, Separated, Other-service, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,7298,0,40, Philippines, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, Yugoslavia, <=50K
28, Self-emp-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Philippines, >50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,2404,0,65, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Cambodia, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
56, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, England, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Canada, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, 10th, Divorced, Sales, Not-in-family, White, Male,2788,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
30, Private, Prof-school, Never-married, Adm-clerical, Own-child, White, Female,0,2015,40, Jamaica, >50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, Portugal, <=50K
72, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
28, Local-gov, HS-grad, Divorced, Priv-house-serv, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
43, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,2050,60, Philippines, <=50K
29, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
42, Self-emp-not-inc, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Iran, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,42, United-States, <=50K
44, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, France, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,36, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Mexico, >50K
24, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,67554,0,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,50, United-States, >50K
26, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,4987,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
47, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
36, Private, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Hungary, <=50K
51, State-gov, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
