19, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
53, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
23, State-gov, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, Canada, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
30, Self-emp-inc, Assoc-voc, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,1740,48, Canada, <=50K
20, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, China, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Haiti, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,16, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Mexico, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Male,0,0,40, Scotland, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
73, Private, HS-grad, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,5, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,5013,0,40, Laos, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, >50K
23, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
25, Private, Bachelors, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,48, Ecuador, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,0,1902,40, Scotland, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
26, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Scotland, >50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, >50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
52, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
50, Private, Assoc-voc, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,54, Portugal, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, South, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,16, Germany, <=50K
64, Private, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,65, Cuba, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
58, Self-emp-inc, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,40, Yugoslavia, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
46, Private, Some-college, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,1424,19, Haiti, >50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, Poland, <=50K
44, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,54, India, >50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,99999,0,48, Trinadad&Tobago, >50K
51, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Iran, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,48, Puerto-Rico, >50K
41, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Yugoslavia, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,48, India, <=50K
22, Local-gov, Prof-school, Never-married, Protective-serv, Own-child, White, Female,0,0,24, Puerto-Rico, <=50K
54, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,15024,0,50, France, <=50K
23, Private, Masters, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Ecuador, <=50K
42, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Cuba, <=50K
23, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Hungary, <=50K
44, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
25, Private, 10th, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Portugal, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, Cambodia, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,18, Canada, <=50K
35, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
42, Private, 10th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
42, Local-gov, Masters, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Ecuador, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, >50K
33, Local-gov, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, England, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,4, Ecuador, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1902,35, Taiwan, >50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
38, Local-gov, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
43, Local-gov, Doctorate, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Local-gov, Masters, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Greece, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, England, <=50K
19, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,25, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Portugal, <=50K
45, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,35, Germany, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,30, India, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,10, Canada, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, Yugoslavia, >50K
28, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Ireland, <=50K
28, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, England, <=50K
62, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,48, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Taiwan, <=50K
26, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Honduras, >50K
43, Private, 5th-6th, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,48, Vietnam, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, Italy, <=50K
35, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,14, Philippines, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, France, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,54, Haiti, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Thailand, <=50K
36, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,8, Scotland, <=50K
44, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
29, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
56, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Cuba, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,32, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
33, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Hungary, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, Iran, <=50K
53, Private, 10th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Japan, <=50K
20, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Taiwan, >50K
46, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,25, Thailand, <=50K
30, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,25, Columbia, <=50K
40, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,48, England, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, United-States, <=50K
19, State-gov, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,25, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
24, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Hong, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
35, Private, Assoc-voc, Widowed, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
64, Private, Some-college, Widowed, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Japan, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,10565,0,40, Iran, <=50K
26, Self-emp-not-inc, Bachelors, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Greece, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,48, Hong, >50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
75, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,40, Ireland, >50K
90, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
38, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Laos, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,32, Scotland, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Thailand, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
39, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,25, Philippines, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Thailand, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1886,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,48, Guatemala, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, South, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,54, England, >50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Female,0,0,48, Thailand, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, Hungary, >50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Wife, White, Male,0,0,20, Ecuador, <=50K
19, Private, Bachelors, Separated, Handlers-cleaners, Own-child, Other, Female,0,0,20, United-States, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Cambodia, <=50K
78, Local-gov, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,16, Haiti, <=50K
25, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
