56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
19, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
28, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, Hungary, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,3109,0,44, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Germany, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,38, United-States, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,40, United-States, >50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Poland, <=50K
51, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,4082,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,30, United-States, <=50K
59, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,35, South, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,76, Jamaica, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1848,40, United-States, <=50K
55, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,30, Puerto-Rico, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
26, State-gov, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Jamaica, <=50K
66, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,3105,0,20, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,67, Yugoslavia, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
41, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, Masters, Married-spouse-absent, Prof-specialty, Wife, Black, Male,0,0,35, Portugal, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Separated, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
32, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,16, South, <=50K
48, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
59, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,57, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,73, United-States, >50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,25, Mexico, <=50K
40, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Other, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,45, United-States, <=50K
42, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,10678,0,50, United-States, >50K
63, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,11197,0,38, Taiwan, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,12, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
63, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,4386,0,40, China, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,50, United-States, >50K
36, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
75, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
48, State-gov, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Philippines, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Laos, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,15, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Ireland, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, United-States, <=50K
29, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,25, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,25, Scotland, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,46, Japan, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,5, Jamaica, <=50K
49, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,1672,30, Laos, <=50K
40, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Japan, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Protective-serv, Own-child, White, Male,0,1465,40, United-States, <=50K
51, Private, Some-college, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, Yugoslavia, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
75, State-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,49, Scotland, <=50K
46, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,2967,0,38, United-States, >50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,71, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, United-States, <=50K
24, Private, 9th, Never-married, Sales, Not-in-family, White, Female,0,0,24, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
56, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,43, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,5178,0,20, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Columbia, <=50K
33, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,14083,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Honduras, >50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,77, United-States, >50K
81, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1978,45, United-States, <=50K
34, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,1739,45, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, <=50K
36, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,43, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Ireland, <=50K
31, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,43, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
64, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
33, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Poland, >50K
42, Private, Some-college, Widowed, Other-service, Unmarried, White, Male,0,0,35, Cambodia, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K
56, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,54, United-States, >50K
29, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,45, Hong, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
26, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,19, United-States, <=50K
56, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,65, United-States, <=50K
52, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, Taiwan, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Peru, >50K
