48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7687,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, >50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,80, United-States, >50K
48, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
35, State-gov, Assoc-acdm, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,83, United-States, <=50K
43, Private, 9th, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,15024,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,25, South, >50K
64, Self-emp-not-inc, Masters, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,48, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,60, United-States, >50K
50, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
51, State-gov, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,15, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
25, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7298,0,40, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,36, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,75, United-States, >50K
52, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,1887,30, United-States, <=50K
69, Self-emp-not-inc, 10th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Widowed, Adm-clerical, Husband, Black, Female,0,0,30, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,14257,0,60, United-States, >50K
43, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, Greece, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
40, Self-emp-inc, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Columbia, <=50K
44, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,7298,0,35, United-States, >50K
25, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,1887,20, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1994,60, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Cuba, >50K
30, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Male,7298,0,40, United-States, >50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Mexico, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1902,40, United-States, <=50K
33, Private, Some-college, Divorced, Protective-serv, Other-relative, Other, Male,0,0,40, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
59, State-gov, Some-college, Divorced, Prof-specialty, Husband, Other, Male,7942,0,54, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, <=50K
18, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,43, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,80, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,10, United-States, <=50K
64, Private, 11th, Divorced, Protective-serv, Unmarried, White, Male,0,0,15, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,14204,0,38, United-States, >50K
50, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,30, Canada, <=50K
71, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1887,35, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Husband, White, Male,5178,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,9234,0,50, United-States, <=50K
37, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov, 5th-6th, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,31, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
56, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
46, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
43, Private, 1st-4th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, >50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
35, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,38, United-States, <=50K
57, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,0,1902,40, Jamaica, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,90, United-States, <=50K
50, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,45, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4518,0,30, United-States, >50K
38, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
40, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,62, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,89, United-States, <=50K
56, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,43, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States, >50K
24, Private, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
