36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,3107,0,50, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,45, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, China, <=50K
65, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Columbia, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,55, Cuba, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, South, >50K
43, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, France, <=50K
59, Private, Masters, Married-civ-spouse, Sales, Wife, Other, Male,0,0,45, Columbia, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
63, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Female,0,1977,60, Honduras, <=50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, Jamaica, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, India, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Holand-Netherlands, <=50K
25, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,29, United-States, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Canada, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,1814,25, United-States, <=50K
61, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,35, Laos, >50K
29, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Guatemala, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico, >50K
36, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Canada, <=50K
60, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female,0,1672,60, Portugal, >50K
43, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7164,0,40, United-States, <=50K
19, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
29, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, State-gov, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,3325,0,54, United-States, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Vietnam, >50K
41, Private, Some-college, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,35, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Cambodia, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
45, Private, Masters, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, Ireland, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,60, Yugoslavia, <=50K
42, Self-emp-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,1899,50, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,3859,40, United-States, >50K
61, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
60, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,35, Dominican-Republic, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
31, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Nicaragua, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Dominican-Republic, >50K
47, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,2875,0,40, United-States, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Holand-Netherlands, <=50K
31, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,35, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,10579,0,30, Holand-Netherlands, <=50K
20, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1886,21, Poland, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,14088,0,45, Holand-Netherlands, >50K
33, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, Bachelors, Widowed, Sales, Husband, Other, Male,15024,0,50, United-States, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, France, <=50K
46, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Male,4386,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
54, Self-emp-not-inc, Bachelors, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Japan, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,7687,0,50, Italy, >50K
37, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, 5th-6th, Never-married, Sales, Husband, Other, Female,0,0,40, Columbia, >50K
54, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,25, Philippines, >50K
33, Private, Bachelors, Never-married, Other-service, Husband, Other, Female,0,0,15, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,35, Mexico, <=50K
59, Private, Prof-school, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,46, South, <=50K
61, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,45, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Laos, <=50K
33, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
76, Private, 1st-4th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,24, Thailand, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Holand-Netherlands, >50K
29, Private, 12th, Never-married, Sales, Not-in-family, White, Female,7687,0,40, Philippines, >50K
47, Private, Prof-school, Widowed, Exec-managerial, Husband, White, Female,0,3010,40, United-States, >50K
23, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Laos, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
38, Private, 9th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,10, Cambodia, <=50K
26, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Mexico, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1740,40, Columbia, <=50K
56, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Male,0,0,35, India, <=50K
47, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Cambodia, <=50K
21, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, United-States, <=50K
47, Private, Masters, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,80, United-States, >50K
33, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
49, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Ecuador, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,20, Greece, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
20, Self-emp-not-inc, 11th, Never-married, Sales, Not-in-family, Other, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,35, Dominican-Republic, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Germany, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, Puerto-Rico, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, England, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, England, >50K
