27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
37, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,39, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,10, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,44, United-States, >50K
20, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,13, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Protective-serv, Husband, Black, Female,0,0,38, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Without-pay, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Wife, White, Male,99999,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,15024,0,40, United-States, >50K
34, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
59, Private, Bachelors, Separated, Other-service, Wife, Black, Female,0,0,20, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,2827,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
49, Self-emp-not-inc, 10th, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Columbia, <=50K
45, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,36, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,50, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
27, State-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Male,4386,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Doctorate, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,48, United-States, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,50, Japan, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
62, Private, 9th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, >50K
49, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,70, Japan, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
58, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
52, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,14263,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
40, Local-gov, 7th-8th, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,73, Greece, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, England, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
39, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States, >50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
30, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, Mexico, <=50K
31, Private, 11th, Married-civ-spouse, Transport-moving, Other-relative, Other, Male,0,0,45, United-States, >50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, South, >50K
34, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
56, Local-gov, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Puerto-Rico, >50K
59, Private, 12th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4753,0,40, Poland, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3493,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4596,0,30, United-States, >50K
72, State-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,33, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, >50K
54, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
39, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Divorced, Other-service, Not-in-family, Other, Female,0,0,45, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,40, United-States, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,48, United-States, >50K
27, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,12097,0,50, United-States, >50K
69, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
22, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
64, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
48, State-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,2035,50, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,39869,0,60, United-States, >50K
