54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
28, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
47, Private, Assoc-voc, Separated, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
29, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,45, Greece, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,46, Laos, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,14274,0,50, El-Salvador, >50K
28, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Separated, Farming-fishing, Husband, Black, Female,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, Ecuador, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, >50K
25, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Ireland, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, Ireland, <=50K
33, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
32, Private, Prof-school, Married-civ-spouse, Protective-serv, Unmarried, White, Male,1452,0,40, Yugoslavia, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,20, Yugoslavia, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, >50K
56, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Germany, <=50K
26, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
51, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,20, Germany, <=50K
33, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,54, South, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
40, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Ecuador, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, India, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
37, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
29, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, South, <=50K
50, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,47, Dominican-Republic, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Honduras, <=50K
39, Private, HS-grad, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3137,0,40, China, >50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
35, Private, Some-college, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, China, >50K
29, Private, Masters, Never-married, Craft-repair, Wife, White, Female,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,80, Canada, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,10, Honduras, >50K
23, Private, HS-grad, Never-married, Protective-serv, Husband, Other, Male,0,0,50, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cuba, >50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, India, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Poland, >50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
45, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, South, <=50K
36, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, India, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Canada, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, France, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,45, Canada, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Philippines, >50K
55, Private, HS-grad, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1595,40, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,65, England, >50K
44, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Laos, >50K
25, Private, Assoc-voc, Never-married, Other-service, Husband, Black, Female,0,0,40, Hungary, <=50K
44, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, Black, Female,0,0,45, Honduras, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, Haiti, >50K
34, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
37, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Italy, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,80, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Iran, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,54, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Jamaica, >50K
59, Local-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,40, Cambodia, >50K
50, Private, 12th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
37, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, >50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
50, Private, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Greece, <=50K
73, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,19, Ireland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Vietnam, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, Cambodia, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
47, Self-emp-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Japan, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Hong, >50K
28, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Poland, <=50K
18, State-gov, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,27, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, Yugoslavia, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
65, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,20, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cambodia, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,3674,0,73, Hong, <=50K
35, Private, Some-college, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,3504,0,40, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,2140,0,40, South, >50K
55, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,50, France, >50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,3917,0,48, Yugoslavia, <=50K
77, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, India, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Peru, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
42, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,66, Peru, >50K
57, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, China, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
39, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,3346,0,40, Guatemala, >50K
52, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Black, Female,0,0,60, Peru, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,36, China, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3016,0,40, Laos, >50K
41, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,0,1902,40, Thailand, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Trinadad&Tobago, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
19, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
32, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1950,50, Nicaragua, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,65, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, >50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,45, Ecuador, <=50K
20, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,14920,0,40, Jamaica, <=50K
25, Private, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Hungary, <=50K
56, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Scotland, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,50, England, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
33, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
41, State-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, China, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1878,40, Portugal, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,35, Germany, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Italy, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
45, Private, 11th, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Taiwan, >50K
26, Private, 12th, Never-married, Tech-support, Not-in-family, Black, Female,0,0,45, Canada, <=50K
51, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, India, <=50K
35, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
40, Private, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,38, Cuba, <=50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,25, Greece, >50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Jamaica, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
81, Private, 9th, Widowed, Exec-managerial, Husband, Other, Female,0,0,28, Dominican-Republic, >50K
36, Private, 5th-6th, Separated, Sales, Unmarried, Black, Female,0,0,40, Haiti, <=50K
