62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,20, El-Salvador, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,10, Thailand, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Laos, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,54, Greece, <=50K
28, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Philippines, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
38, Local-gov, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Cambodia, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, England, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, El-Salvador, <=50K
67, Private, 10th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Mexico, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, >50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
28, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Germany, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,4075,0,40, Puerto-Rico, <=50K
39, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,45, Vietnam, >50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
53, Private, Masters, Never-married, Exec-managerial, Own-child, Black, Male,0,1993,35, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Japan, >50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1695,40, England, <=50K
26, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
27, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,50, Thailand, <=50K
25, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Thailand, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, France, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, 1st-4th, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Philippines, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Yugoslavia, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,25, South, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
35, Private, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7151,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Columbia, >50K
52, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,2517,50, Hungary, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,40, Trinadad&Tobago, <=50K
37, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
36, Private, 5th-6th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
33, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,40, Scotland, >50K
49, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,60, Greece, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, France, <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Portugal, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Nicaragua, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Italy, >50K
26, State-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
57, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Haiti, <=50K
22, Private, 11th, Separated, Other-service, Own-child, Other, Male,0,0,16, Cambodia, <=50K
25, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,11, Hungary, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, Columbia, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,43, Mexico, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
90, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, India, <=50K
42, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1883,45, Trinadad&Tobago, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Italy, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,1887,27, Iran, <=50K
63, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,5, Laos, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, Ireland, >50K
40, State-gov, Some-college, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,36, Nicaragua, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,1090,0,40, France, <=50K
56, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,32, Taiwan, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, >50K
63, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
39, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Italy, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Canada, <=50K
30, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Scotland, <=50K
23, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, England, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,3266,0,40, Germany, >50K
29, Private, Masters, Never-married, Transport-moving, Own-child, White, Female,0,0,45, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,45, Thailand, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Jamaica, <=50K
25, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Philippines, <=50K
35, Private, Preschool, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
38, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,2404,40, Iran, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
55, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, China, <=50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,37, Vietnam, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
40, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,45, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Ecuador, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,3092,0,40, Canada, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Iran, <=50K
46, Private, 9th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Cambodia, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Nicaragua, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
51, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
56, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Poland, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
33, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
47, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, China, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Puerto-Rico, >50K
27, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, <=50K
53, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, <=50K
37, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,20, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,50, Cuba, <=50K
47, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
43, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Portugal, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Peru, <=50K
60, Self-emp-not-inc, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Black, Male,0,1902,40, Hong, >50K
49, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,1848,32, Japan, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
25, Federal-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, South, <=50K
28, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ireland, <=50K
54, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Armed-Forces, Own-child, Other, Female,0,0,35, Yugoslavia, <=50K
48, Private, 11th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Female,0,1749,40, Germany, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
51, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
58, Local-gov, 9th, Divorced, Other-service, Not-in-family, Other, Female,0,0,30, Germany, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,30, Taiwan, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
47, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
19, Private, Doctorate, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
23, Private, Bachelors, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Puerto-Rico, <=50K
26, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
