35, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Ecuador, <=50K
52, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Hong, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Columbia, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Peru, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Puerto-Rico, <=50K
35, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
18, Private, 12th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,20, Japan, <=50K
84, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cuba, <=50K
45, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Laos, >50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Male,0,1848,45, India, <=50K
46, Private, Doctorate, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, Hong, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
51, Private, 1st-4th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Thailand, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Laos, <=50K
72, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, White, Male,2174,0,20, Nicaragua, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, India, <=50K
44, Private, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,25, Trinadad&Tobago, <=50K
29, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
42, Self-emp-not-inc, Masters, Divorced, Sales, Husband, White, Male,0,0,50, Italy, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Ireland, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Greece, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, England, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Canada, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Peru, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Scotland, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, Philippines, >50K
44, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,70, Cuba, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, China, <=50K
54, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
40, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,30, Hungary, <=50K
22, Private, 11th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,25, Honduras, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, India, <=50K
55, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Own-child, Black, Female,0,0,30, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Thailand, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Holand-Netherlands, >50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,50, Portugal, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
23, Private, 9th, Divorced, Other-service, Own-child, White, Male,0,0,30, Holand-Netherlands, <=50K
26, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,40, South, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, <=50K
63, Local-gov, 7th-8th, Widowed, Other-service, Husband, White, Male,0,0,12, Ecuador, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Poland, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Laos, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, England, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5039,0,40, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,60, Honduras, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3912,0,50, Hungary, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,5178,0,40, Laos, >50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Hungary, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
21, Private, 11th, Divorced, Adm-clerical, Own-child, White, Male,3303,0,60, Mexico, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,35, Portugal, <=50K
26, Private, 12th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,1127,0,40, Hong, <=50K
30, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Private, 12th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Honduras, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Hungary, >50K
36, Private, Some-college, Never-married, Sales, Own-child, White, Female,3325,0,50, Scotland, <=50K
34, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, >50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,24, Mexico, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
35, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Ecuador, >50K
60, Self-emp-not-inc, Masters, Widowed, Transport-moving, Husband, White, Male,0,0,50, Hong, >50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, Poland, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Cuba, <=50K
24, Private, 9th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Hong, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,15, Italy, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1886,40, Dominican-Republic, <=50K
27, Private, Some-college, Divorced, Priv-house-serv, Own-child, White, Female,0,0,40, Philippines, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
46, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
72, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Hungary, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Dominican-Republic, >50K
19, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, Mexico, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, England, >50K
55, Private, 7th-8th, Widowed, Sales, Wife, White, Male,0,0,15, Guatemala, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, Canada, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, Laos, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1600,60, Haiti, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, England, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Canada, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
28, Private, 11th, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Married-spouse-absent, Sales, Own-child, White, Male,0,0,8, Japan, <=50K
39, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
89, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, Portugal, >50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4637,0,40, Italy, >50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, Laos, <=50K
24, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, Ireland, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
62, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Thailand, <=50K
31, Private, Bachelors, Never-married, Priv-house-serv, Husband, White, Female,0,0,40, Italy, <=50K
47, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,77, Jamaica, <=50K
32, Private, 12th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, Vietnam, <=50K
65, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, Cambodia, <=50K
64, Private, 10th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,35, Hungary, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,33, Ireland, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,2174,0,30, Laos, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
52, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, White, Female,4701,0,24, Greece, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
25, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, >50K
42, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,1696,40, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
51, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, Holand-Netherlands, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Cambodia, <=50K
30, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Cambodia, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Ecuador, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
69, Private, Bachelors, Widowed, Handlers-cleaners, Wife, White, Female,2632,0,11, Dominican-Republic, <=50K
78, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, Cambodia, >50K
68, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, Holand-Netherlands, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Jamaica, >50K
41, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,7687,0,40, Laos, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Philippines, >50K
71, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,37, Haiti, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Poland, <=50K
52, Self-emp-inc, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
45, Private, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Italy, <=50K
54, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Guatemala, >50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Germany, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, >50K
33, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,8, Columbia, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,25, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1714,40, Scotland, >50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, Peru, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,4548,0,48, Dominican-Republic, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, Iran, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
33, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
52, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
44, Private, Some-college, Divorced, Protective-serv, Wife, White, Female,0,0,16, Trinadad&Tobago, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Peru, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
32, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Mexico, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,65, Canada, <=50K
34, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,20, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,15024,0,40, Vietnam, >50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Thailand, <=50K
