43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
33, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Nicaragua, <=50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, El-Salvador, >50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
41, Private, Assoc-voc, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
41, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
23, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,80, Portugal, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,48, Philippines, <=50K
42, State-gov, 9th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, India, <=50K
31, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,1671,35, Greece, <=50K
56, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
48, Self-emp-inc, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,92, France, <=50K
65, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Canada, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,50, France, >50K
25, Private, Bachelors, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
25, State-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, Japan, <=50K
41, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Greece, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
42, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,54, France, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, El-Salvador, <=50K
21, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,36, Taiwan, <=50K
27, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, <=50K
76, Private, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,32, England, <=50K
47, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Dominican-Republic, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,80, Cuba, <=50K
36, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Trinadad&Tobago, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,15, Cuba, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, Guatemala, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, Guatemala, <=50K
49, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,2003,50, France, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Italy, <=50K
23, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,40, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1651,43, Greece, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, Poland, >50K
53, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, India, <=50K
35, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Nicaragua, <=50K
52, Private, Assoc-voc, Separated, Sales, Wife, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, >50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,60, Philippines, >50K
46, Private, 5th-6th, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,25, Haiti, <=50K
62, Private, Doctorate, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,6, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,45, United-States, <=50K
58, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,4064,0,40, Portugal, >50K
53, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,35, South, <=50K
35, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
56, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, Italy, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, China, >50K
58, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, >50K
61, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,90, Hungary, >50K
32, State-gov, Bachelors, Never-married, Transport-moving, Wife, Other, Female,0,0,45, Japan, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ireland, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3465,0,40, Guatemala, >50K
61, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,6, Italy, >50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
37, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Taiwan, >50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,4780,0,44, Dominican-Republic, >50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
26, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
45, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Cambodia, <=50K
33, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, Philippines, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1977,40, Portugal, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
36, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,35, Canada, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
28, Local-gov, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,35, Vietnam, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, South, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,10, Columbia, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, France, >50K
55, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
44, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, White, Female,0,0,25, India, <=50K
45, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, Guatemala, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
63, Private, Prof-school, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,43, Dominican-Republic, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Thailand, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,15024,0,50, Germany, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Cambodia, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Germany, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
37, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,48, Hong, <=50K
33, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, Other, Male,7687,0,50, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, State-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, India, <=50K
21, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Greece, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Female,0,0,40, Scotland, <=50K
62, Private, 7th-8th, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Male,13970,0,50, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Japan, >50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
27, Private, 11th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Ireland, <=50K
58, Self-emp-inc, 7th-8th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,28, United-States, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,16, South, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,38, South, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,14202,0,48, Peru, <=50K
55, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Nicaragua, >50K
63, Federal-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
46, Private, Some-college, Divorced, Other-service, Wife, Other, Male,0,0,30, Dominican-Republic, <=50K
49, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,50, Iran, <=50K
23, Local-gov, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,24, Poland, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1892,40, Japan, >50K
35, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, China, <=50K
37, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
75, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
46, Private, 12th, Separated, Sales, Unmarried, Black, Male,0,0,30, Canada, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Italy, <=50K
24, Federal-gov, Bachelors, Never-married, Tech-support, Other-relative, White, Female,0,1848,35, Japan, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
38, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,15, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, India, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
47, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,8, Canada, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, China, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Yugoslavia, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
19, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, Canada, <=50K
18, Private, 12th, Never-married, Tech-support, Own-child, Other, Female,0,0,15, Trinadad&Tobago, <=50K
31, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,38, Trinadad&Tobago, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
56, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
36, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Thailand, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,30, Cambodia, >50K
33, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Other, Female,0,0,40, Greece, <=50K
89, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,29645,0,65, Iran, >50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Columbia, <=50K
21, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,43, Guatemala, <=50K
29, Federal-gov, Bachelors, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
