21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
46, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2413,87, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
49, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
40, Federal-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,83, Mexico, <=50K
40, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,70, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
39, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,4386,0,47, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,4, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
62, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
27, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, United-States, <=50K
33, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,2890,0,60, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,3588,0,35, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,3040,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
44, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Sales, Wife, White, Female,0,0,40, United-States, >50K
28, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, >50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1645,74, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, South, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1672,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5327,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, >50K
38, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
35, Private, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Black, Female,4084,0,40, United-States, <=50K
41, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,10, United-States, <=50K
42, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,32, United-States, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,10, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5036,0,35, United-States, >50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,22, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Portugal, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
26, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,54, Hong, >50K
54, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Separated, Other-service, Wife, Black, Female,0,0,32, China, >50K
47, State-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
40, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
64, Private, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
27, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Local-gov, Some-college, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
34, Self-emp-inc, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Germany, <=50K
37, Federal-gov, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
59, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,44, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Separated, Exec-managerial, Wife, White, Female,7687,0,45, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,38, Poland, >50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1591,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, England, >50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Ireland, >50K
40, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Federal-gov, Bachelors, Divorced, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
43, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 10th, Never-married, Other-service, Other-relative, White, Male,0,0,10, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K
29, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
89, Federal-gov, Doctorate, Widowed, Other-service, Not-in-family, White, Male,0,1887,60, United-States, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,44, United-States, >50K
49, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Mexico, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,1902,50, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
59, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4857,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Portugal, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,9, United-States, <=50K
49, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
29, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
