47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Haiti, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,30, France, <=50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,47, Portugal, >50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,2003,65, France, >50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Peru, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Scotland, >50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,44, England, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1974,57, Greece, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, France, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,1732,40, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Honduras, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1969,40, England, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
90, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,4386,0,40, Honduras, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1850,40, Nicaragua, >50K
29, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,46, Nicaragua, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, >50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, South, <=50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, South, <=50K
61, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,1902,38, Mexico, <=50K
18, Private, 11th, Never-married, Other-service, Unmarried, Other, Female,0,0,10, Yugoslavia, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Japan, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Thailand, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Taiwan, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
36, Private, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
43, Federal-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Hungary, <=50K
23, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Japan, <=50K
59, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Portugal, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, Honduras, >50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
18, Local-gov, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,12, Nicaragua, >50K
34, Private, Bachelors, Divorced, Craft-repair, Wife, White, Male,0,0,40, Jamaica, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
33, State-gov, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Japan, >50K
52, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,54, Cuba, <=50K
39, Private, Masters, Never-married, Other-service, Not-in-family, Other, Male,7687,0,40, Hungary, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, El-Salvador, >50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,25, Puerto-Rico, <=50K
60, Private, HS-grad, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,3321,0,35, Honduras, >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,20, Trinadad&Tobago, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,54, El-Salvador, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
58, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1902,40, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Greece, <=50K
23, State-gov, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,20, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, China, >50K
47, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,54, Taiwan, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, England, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Cuba, >50K
29, Private, Masters, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,29, Poland, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, Canada, <=50K
67, Private, Masters, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,58003,0,40, Germany, >50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Black, Male,3325,0,40, El-Salvador, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Philippines, >50K
57, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
24, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
54, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,43, Canada, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Columbia, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
62, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Male,0,0,15, Hong, <=50K
20, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Jamaica, <=50K
30, Private, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,54, Canada, <=50K
34, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,36, Portugal, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,15, Ecuador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Thailand, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, France, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Portugal, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Hungary, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Cambodia, >50K
60, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,7687,0,40, Cuba, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,3325,0,40, Hungary, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
39, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
34, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,74, Japan, >50K
60, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Greece, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Ireland, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Poland, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Germany, >50K
67, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,10, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Peru, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran, >50K
50, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Honduras, >50K
49, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,7228,0,40, Puerto-Rico, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,25, Italy, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Nicaragua, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
31, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Poland, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,35, Portugal, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
47, State-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, India, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Cuba, >50K
43, Self-emp-inc, Prof-school, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,2444,60, Haiti, >50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Germany, <=50K
63, Local-gov, 10th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Canada, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, England, <=50K
28, Private, Assoc-voc, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, State-gov, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
42, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Japan, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, France, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,83, Thailand, <=50K
27, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, France, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,2, Dominican-Republic, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,1892,24, Cuba, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
57, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Cuba, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,42, Iran, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Greece, >50K
55, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,35, Guatemala, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Germany, >50K
46, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Hungary, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Italy, <=50K
51, Private, 9th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,25, England, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,25, Portugal, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Japan, <=50K
57, Private, Bachelors, Widowed, Other-service, Wife, White, Male,0,0,20, India, <=50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, <=50K
28, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,50, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, >50K
31, Local-gov, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Peru, <=50K
