49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Ecuador, >50K
37, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, South, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Widowed, Handlers-cleaners, Husband, White, Male,4079,0,45, El-Salvador, >50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,45, Japan, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,24, Cambodia, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
61, Private, Some-college, Separated, Exec-managerial, Husband, Black, Male,0,0,65, Laos, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,24, India, <=50K
26, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,80, Vietnam, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,72, Thailand, >50K
53, Self-emp-not-inc, Masters, Divorced, Tech-support, Other-relative, Other, Male,0,0,40, China, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
54, Private, Some-college, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,13856,0,40, Guatemala, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,30, Puerto-Rico, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, 11th, Never-married, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
27, Private, Assoc-voc, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,3103,0,40, Germany, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
37, Self-emp-inc, Assoc-voc, Separated, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, >50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,9, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,24, Dominican-Republic, <=50K
38, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,73, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Ecuador, <=50K
77, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Ireland, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,45, El-Salvador, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, Trinadad&Tobago, <=50K
22, Local-gov, Some-college, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,20, Honduras, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
29, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, >50K
28, Private, Masters, Never-married, Other-service, Not-in-family, Other, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,2883,0,40, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
27, Private, Some-college, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Japan, <=50K
28, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,30, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,31834,0,45, China, >50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,2631,0,35, Germany, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Handlers-cleaners, Husband, Other, Male,13623,0,54, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Portugal, >50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,99999,0,54, Cuba, >50K
25, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Portugal, >50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Thailand, <=50K
36, Private, HS-grad, Widowed, Transport-moving, Other-relative, White, Female,0,0,40, Philippines, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
42, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Canada, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, Guatemala, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Poland, >50K
43, Self-emp-inc, Masters, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, Greece, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, India, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, Philippines, <=50K
67, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
53, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
36, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, Philippines, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Poland, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4740,0,45, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Mexico, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, State-gov, Assoc-voc, Never-married, Sales, Wife, Other, Male,0,0,40, Nicaragua, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Ireland, <=50K
19, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,5, Iran, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1858,65, Jamaica, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,30, South, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, Peru, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Canada, >50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Ecuador, <=50K
58, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2157,40, Haiti, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
52, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, Yugoslavia, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Yugoslavia, >50K
45, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,52, United-States, <=50K
32, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Thailand, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
27, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
65, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, Japan, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Male,6088,0,60, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,15, China, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2629,0,20, China, <=50K
36, Federal-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
57, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, Vietnam, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Germany, <=50K
18, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,54, Scotland, <=50K
23, Federal-gov, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, Trinadad&Tobago, >50K
32, Private, 11th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,35, Philippines, <=50K
25, Private, Some-college, Divorced, Other-service, Wife, White, Male,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Italy, <=50K
34, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,10, France, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,46, Trinadad&Tobago, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, South, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,24, Portugal, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,2047,40, England, <=50K
60, Local-gov, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States, >50K
21, Private, 12th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2616,0,30, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, India, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, >50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,2049,40, Canada, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,37, India, <=50K
20, Private, 10th, Never-married, Priv-house-serv, Not-in-family, White, Male,3035,0,20, Peru, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,3458,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,36, Cuba, <=50K
64, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Iran, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ireland, <=50K
44, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
60, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,46, Trinadad&Tobago, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
53, Private, Bachelors, Separated, Other-service, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,5276,0,40, Guatemala, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Philippines, >50K
40, Local-gov, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, >50K
67, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,3275,0,40, Jamaica, <=50K
56, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,54, Hungary, >50K
