30, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,7, India, <=50K
42, Private, Prof-school, Divorced, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
58, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Germany, >50K
65, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
26, Private, 9th, Never-married, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, Vietnam, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Scotland, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, South, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,35, Germany, >50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Laos, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Poland, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, <=50K
47, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,55, Trinadad&Tobago, >50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Hungary, <=50K
25, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,45, Honduras, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Guatemala, <=50K
38, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Germany, >50K
57, Self-emp-inc, Assoc-voc, Divorced, Sales, Husband, White, Male,0,1848,50, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Peru, >50K
40, Private, 7th-8th, Widowed, Transport-moving, Not-in-family, White, Male,0,0,35, Greece, <=50K
37, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,31, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, South, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
19, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,60, Portugal, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Honduras, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Cambodia, >50K
66, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,19, China, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Haiti, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Hungary, >50K
66, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,8, Cambodia, <=50K
23, Local-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, England, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
51, State-gov, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
25, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,54, Germany, >50K
49, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,16, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Philippines, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Haiti, >50K
36, Private, 9th, Never-married, Handlers-cleaners, Wife, White, Female,3908,0,40, Jamaica, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Germany, <=50K
41, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
47, Private, Assoc-acdm, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2339,0,81, India, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Portugal, <=50K
28, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, El-Salvador, <=50K
46, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Columbia, >50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,35, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
54, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Thailand, >50K
52, Private, 9th, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Honduras, <=50K
30, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,70, Scotland, >50K
71, Self-emp-not-inc, 9th, Widowed, Exec-managerial, Wife, White, Male,3103,0,20, Poland, <=50K
30, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Yugoslavia, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,30, Thailand, <=50K
40, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,20, France, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,99, Taiwan, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,10, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Thailand, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Poland, >50K
38, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,20, Canada, <=50K
74, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20, Guatemala, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Portugal, <=50K
64, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, India, >50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Cuba, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Portugal, >50K
31, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, Honduras, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Hong, <=50K
24, Private, 9th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,46, Cuba, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,15, Trinadad&Tobago, <=50K
39, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Ecuador, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,81, Scotland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, South, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, >50K
34, Self-emp-inc, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,2, Greece, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,24, Yugoslavia, >50K
45, Private, 9th, Separated, Other-service, Unmarried, Black, Female,0,0,35, Greece, <=50K
31, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, France, <=50K
41, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,32, Cambodia, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
69, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Ireland, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Portugal, >50K
66, Local-gov, Bachelors, Separated, Prof-specialty, Husband, White, Female,10578,0,50, Hong, >50K
30, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,65, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2209,40, El-Salvador, <=50K
75, Private, HS-grad, Widowed, Transport-moving, Unmarried, Asian-Pac-Islander, Female,2338,0,15, South, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, >50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Vietnam, <=50K
19, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Male,0,0,25, Nicaragua, <=50K
60, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
67, Private, 9th, Separated, Transport-moving, Not-in-family, White, Female,0,0,38, Hungary, <=50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,12041,0,40, Greece, >50K
58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
63, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Greece, <=50K
39, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, France, >50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, Peru, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Thailand, <=50K
28, Private, 9th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
25, Local-gov, 7th-8th, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Italy, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Poland, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Scotland, <=50K
24, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Haiti, >50K
37, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,5139,0,45, Vietnam, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, South, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, Trinadad&Tobago, <=50K
33, Local-gov, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,60, England, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,7298,0,44, Cuba, >50K
42, Private, Masters, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Haiti, <=50K
47, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
77, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,3065,0,15, Ireland, <=50K
20, Private, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
46, Private, 9th, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Cuba, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Iran, <=50K
18, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,1848,20, India, <=50K
67, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, Vietnam, >50K
64, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Cambodia, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Portugal, >50K
64, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,48, Jamaica, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4246,0,45, Taiwan, >50K
45, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,7687,0,36, Philippines, <=50K
37, Self-emp-inc, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, Philippines, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Masters, Never-married, Sales, Husband, White, Male,0,0,80, Yugoslavia, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
55, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Poland, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, India, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, France, <=50K
