35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
36, Local-gov, 11th, Married-civ-spouse, Protective-serv, Not-in-family, Other, Female,0,0,40, El-Salvador, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,52, France, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,7687,0,50, Yugoslavia, >50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
35, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, 9th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Never-married, Sales, Wife, Other, Female,14093,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 5th-6th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
21, Local-gov, 7th-8th, Never-married, Other-service, Wife, White, Male,0,0,25, United-States, <=50K
31, Private, Bachelors, Separated, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,10577,0,40, United-States, >50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,23, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, Mexico, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,42, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,9093,0,40, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,25, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,47, Jamaica, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,30, Dominican-Republic, >50K
34, Private, 11th, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, England, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
36, Private, 11th, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
40, Local-gov, Bachelors, Divorced, Protective-serv, Unmarried, Other, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,9419,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Puerto-Rico, >50K
27, Private, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, 11th, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,25, Puerto-Rico, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,8100,0,45, United-States, >50K
41, Local-gov, Bachelors, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Haiti, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, >50K
35, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
20, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,24, Peru, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, France, >50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, Thailand, <=50K
44, Private, Prof-school, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,7687,0,50, England, >50K
35, Private, Some-college, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
28, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,10553,0,40, United-States, <=50K
38, Private, Preschool, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Separated, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
39, Private, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,21, India, <=50K
29, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Nicaragua, >50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,27, Hong, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,15024,0,35, Taiwan, <=50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,8186,0,40, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
38, Local-gov, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Philippines, <=50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Tech-support, Unmarried, White, Male,0,0,38, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Italy, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,43, United-States, <=50K
40, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,27, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,14083,0,40, United-States, >50K
32, Federal-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Portugal, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,48, Haiti, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
25, Federal-gov, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,15024,0,30, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, El-Salvador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private, Some-college, Never-married, Priv-house-serv, Husband, White, Female,0,0,43, Ireland, <=50K
38, Self-emp-not-inc, 11th, Widowed, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Cuba, >50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Self-emp-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Canada, <=50K
21, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,10570,0,40, Poland, >50K
26, Private, 11th, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Nicaragua, <=50K
28, Private, 11th, Never-married, Other-service, Husband, White, Female,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, >50K
