28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Poland, >50K
35, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Dominican-Republic, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, >50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
43, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,40, United-States, >50K
27, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, United-States, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,2378,44, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Handlers-cleaners, Wife, White, Male,0,0,60, United-States, <=50K
68, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,22301,0,40, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
33, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,25, Germany, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,5, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
70, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,3103,0,20, United-States, >50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
28, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, England, <=50K
21, Private, 10th, Separated, Adm-clerical, Wife, White, Male,0,0,30, Mexico, <=50K
45, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, State-gov, Masters, Widowed, Transport-moving, Not-in-family, Black, Male,0,0,65, United-States, <=50K
52, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
42, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
25, Private, Bachelors, Separated, Exec-managerial, Own-child, White, Male,0,0,75, United-States, <=50K
23, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
20, State-gov, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,30, China, <=50K
48, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Separated, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,84, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
42, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
48, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Widowed, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,3342,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Mexico, <=50K
72, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Widowed, Prof-specialty, Wife, White, Female,7298,0,25, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
22, Private, Some-college, Never-married, Transport-moving, Wife, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
53, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
21, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
68, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, 5th-6th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7369,0,42, United-States, >50K
43, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,1624,40, United-States, <=50K
31, State-gov, Prof-school, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
66, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,35, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,15, United-States, <=50K
45, Private, Some-college, Divorced, Transport-moving, Wife, White, Female,0,0,38, United-States, <=50K
38, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,22, United-States, <=50K
40, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,8473,0,40, United-States, >50K
48, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Female,0,1887,40, United-States, <=50K
28, State-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Machine-op-inspct, Wife, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,65, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Philippines, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
55, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, 5th-6th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
63, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, >50K
31, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,35, United-States, <=50K
42, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, >50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
39, Private, 12th, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,6212,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
21, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,23, United-States, >50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
56, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, >50K
