36, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 12th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
69, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,6548,0,20, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, United-States, >50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,7298,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,20, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,65, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3447,0,45, United-States, >50K
51, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,44, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1887,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,30, Cuba, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, >50K
37, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
73, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Cuba, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,2175,0,50, United-States, <=50K
26, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,50, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8, United-States, <=50K
54, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,70, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,50, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,30, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Italy, <=50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,38, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1807,40, United-States, <=50K
19, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,25, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,20, United-States, <=50K
37, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Widowed, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,30, England, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
58, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1740,42, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,50, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, >50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,99, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,7687,0,50, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,99, United-States, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,18, United-States, <=50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, >50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1745,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, United-States, <=50K
17, Private, Prof-school, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
72, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, Philippines, >50K
30, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,3470,0,40, Mexico, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,1655,0,24, United-States, <=50K
45, Private, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,2, United-States, <=50K
57, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,2492,50, United-States, >50K
24, Local-gov, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
