26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, Dominican-Republic, >50K
63, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,33, Vietnam, <=50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Scotland, <=50K
47, Private, Masters, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,45, Guatemala, <=50K
33, Private, Assoc-voc, Never-married, Sales, Unmarried, Black, Female,0,0,40, Laos, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
80, Private, Prof-school, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,11007,0,45, South, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Ireland, <=50K
70, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
39, Private, Masters, Never-married, Transport-moving, Unmarried, Other, Male,0,0,30, Greece, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Scotland, <=50K
24, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,20, Germany, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,2454,45, Trinadad&Tobago, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Philippines, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,99999,0,37, Japan, >50K
55, Local-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, England, <=50K
46, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,5013,0,50, Thailand, <=50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,39, Honduras, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
24, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,60, Peru, >50K
60, Private, 1st-4th, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,40, Greece, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Scotland, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Poland, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,38, Yugoslavia, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
24, Private, Masters, Never-married, Prof-specialty, Own-child, Other, Male,0,0,50, Cambodia, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
33, Private, Some-college, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,10, Honduras, <=50K
57, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,40, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Portugal, <=50K
31, State-gov, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Italy, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
33, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
41, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,45, Guatemala, <=50K
33, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
25, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
69, Private, 9th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ecuador, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,5832,0,38, Trinadad&Tobago, <=50K
75, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,8, Poland, <=50K
36, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,376,50, Columbia, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Thailand, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Hungary, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, >50K
20, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,9805,0,40, Taiwan, >50K
32, Private, HS-grad, Separated, Handlers-cleaners, Other-relative, Other, Female,0,0,40, Honduras, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,70, Outlying-US(Guam-USVI-etc), >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
65, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,3, Taiwan, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, France, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
42, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,1610,50, Italy, >50K
47, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
28, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, South, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Thailand, >50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,50, Cuba, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Peru, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, Canada, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, Guatemala, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Portugal, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,8, Honduras, <=50K
29, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, India, >50K
33, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Cuba, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
57, Federal-gov, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, India, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Hong, <=50K
42, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
35, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
33, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,0,0,44, Scotland, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1565,45, Ecuador, <=50K
56, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,1587,38, Greece, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,46, Greece, <=50K
55, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
46, Private, Prof-school, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,35, England, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
38, Private, Masters, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Poland, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,38, Honduras, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,20, El-Salvador, <=50K
26, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,3325,0,50, England, <=50K
36, Private, 9th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,20, Vietnam, <=50K
40, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Cuba, <=50K
42, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
69, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Greece, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, England, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Greece, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,53, France, >50K
28, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
20, State-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, Thailand, <=50K
40, Local-gov, 10th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Canada, <=50K
20, Private, 10th, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,15, Italy, >50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, El-Salvador, <=50K
77, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,1733,30, Honduras, <=50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
53, Private, Doctorate, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,25, Puerto-Rico, <=50K
22, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,78, Guatemala, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Vietnam, >50K
29, Private, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,50, Taiwan, >50K
56, Private, HS-grad, Separated, Craft-repair, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
65, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
37, Private, Some-college, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, Guatemala, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Ireland, <=50K
36, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Columbia, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,84, Columbia, >50K
27, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
19, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cambodia, <=50K
55, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Iran, >50K
34, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
53, Private, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, South, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, France, <=50K
26, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Hungary, >50K
