25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,10344,0,50, Ecuador, >50K
37, State-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,80, United-States, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,89, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,60, Peru, <=50K
61, Private, Some-college, Divorced, Craft-repair, Husband, Other, Female,0,0,30, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Poland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Puerto-Rico, >50K
58, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, Italy, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
49, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, Honduras, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Portugal, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,1975,40, Portugal, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,36, Columbia, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, Nicaragua, >50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, >50K
31, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
29, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Ireland, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,80, United-States, >50K
31, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,36, Canada, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,35, Cuba, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,16, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, England, <=50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,60, Germany, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
59, State-gov, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,17, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,5128,0,40, Iran, >50K
49, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, France, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Greece, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,40, Ecuador, >50K
45, Local-gov, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,35, Hong, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Portugal, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,25, India, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Germany, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,24, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,38, Thailand, <=50K
56, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, El-Salvador, >50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,45, Laos, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Greece, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Scotland, <=50K
22, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,52, United-States, <=50K
71, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, Canada, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
33, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Mexico, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,99, United-States, <=50K
24, Local-gov, 11th, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,32, Taiwan, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1971,40, Poland, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
36, Private, Masters, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
52, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Iran, >50K
33, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, Ecuador, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
27, Private, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,24, England, <=50K
36, Private, Bachelors, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Philippines, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Hong, <=50K
37, Private, Prof-school, Separated, Exec-managerial, Husband, White, Female,15024,0,60, Mexico, >50K
45, Private, Masters, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,46, Scotland, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,89, El-Salvador, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Columbia, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, Yugoslavia, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Peru, >50K
55, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
37, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,48, Puerto-Rico, <=50K
38, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Doctorate, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
56, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,54, Ireland, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,98, Vietnam, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
38, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Haiti, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Cuba, <=50K
33, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-inc, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,60, Ireland, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Germany, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, China, >50K
45, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
40, Private, Bachelors, Widowed, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,53, Haiti, <=50K
67, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,25, Hungary, <=50K
34, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,5178,0,50, England, >50K
22, Private, 11th, Never-married, Craft-repair, Husband, Other, Male,0,0,45, Thailand, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Columbia, >50K
24, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,48, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Honduras, >50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,12, Jamaica, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
62, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Columbia, <=50K
45, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, China, <=50K
19, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,5, Ecuador, <=50K
26, Self-emp-not-inc, 12th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Japan, <=50K
56, State-gov, 10th, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,10, India, <=50K
17, Local-gov, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, England, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Laos, >50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,44, China, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Dominican-Republic, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,30, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
32, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Other, Female,7298,0,50, Guatemala, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Hungary, <=50K
61, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,55, Italy, >50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, England, <=50K
19, Private, 9th, Never-married, Sales, Own-child, White, Female,0,0,40, Haiti, <=50K
26, Private, 11th, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,45, Jamaica, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
19, State-gov, Masters, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,6101,0,50, Mexico, <=50K
40, Private, Masters, Never-married, Sales, Unmarried, White, Female,0,0,21, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
33, Private, Masters, Widowed, Protective-serv, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,20, Poland, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Some-college, Divorced, Tech-support, Husband, Black, Female,0,0,20, Ecuador, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
24, Local-gov, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,30, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,5544,0,40, Ireland, >50K
46, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Female,3917,0,35, Guatemala, <=50K
22, Private, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
28, Private, Doctorate, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
51, Federal-gov, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, Hungary, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, India, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Taiwan, <=50K
52, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Honduras, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, State-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,30, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,30, France, <=50K
19, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,15, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Yugoslavia, >50K
