48, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Japan, >50K
43, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,84, United-States, <=50K
21, Private, HS-grad, Separated, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,1470,40, India, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
44, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,15, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,12, United-States, <=50K
23, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
37, Federal-gov, 5th-6th, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
28, State-gov, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, India, >50K
48, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Yugoslavia, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,76, Columbia, >50K
33, Private, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
38, Private, 9th, Separated, Other-service, Wife, White, Male,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,3212,0,30, Germany, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,48, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,54, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
52, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, South, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,80, United-States, >50K
60, Local-gov, Some-college, Widowed, Prof-specialty, Wife, Other, Female,0,0,36, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Mexico, <=50K
34, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
36, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,48, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Jamaica, >50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,2252,40, United-States, <=50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, Thailand, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, France, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,54, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,44, Trinadad&Tobago, <=50K
23, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,16, Puerto-Rico, <=50K
29, Self-emp-not-inc, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,28, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Cuba, >50K
32, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Guatemala, >50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,50, Thailand, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, >50K
50, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,12, Italy, <=50K
46, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,4057,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, El-Salvador, >50K
51, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,20, United-States, >50K
17, State-gov, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,12, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, El-Salvador, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-spouse-absent, Transport-moving, Own-child, White, Male,0,0,18, United-States, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, China, <=50K
23, Local-gov, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, >50K
40, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Yugoslavia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
37, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
41, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
67, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,10537,0,24, Ecuador, >50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,48, United-States, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, Greece, >50K
55, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
60, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,25668,0,45, Yugoslavia, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Guatemala, <=50K
35, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Peru, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Mexico, >50K
42, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, Hungary, <=50K
37, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,36, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, Some-college, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, >50K
78, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, Haiti, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, >50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, United-States, >50K
38, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Poland, <=50K
35, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cuba, <=50K
19, Self-emp-inc, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Laos, <=50K
55, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4386,0,40, United-States, <=50K
48, Private, Bachelors, Widowed, Other-service, Husband, White, Female,0,2434,20, Iran, >50K
38, Private, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
