21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Ecuador, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, Haiti, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Mexico, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
30, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, El-Salvador, >50K
43, Private, 7th-8th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,50, Honduras, <=50K
35, Local-gov, HS-grad, Widowed, Craft-repair, Husband, Other, Female,0,0,40, Taiwan, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Guatemala, <=50K
23, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Puerto-Rico, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,2852,0,40, Iran, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, United-States, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Philippines, <=50K
44, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,54, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,13698,0,54, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,50, Haiti, <=50K
20, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Thailand, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
38, Local-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, China, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
38, Self-emp-not-inc, Masters, Never-married, Transport-moving, Husband, White, Male,7687,0,40, Portugal, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,27, Vietnam, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Greece, >50K
51, Private, Some-college, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
39, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Hungary, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,86, Peru, >50K
63, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Protective-serv, Other-relative, Black, Female,0,0,40, Portugal, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,99, Philippines, >50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1908,40, Thailand, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,7298,0,40, United-States, >50K
23, State-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Japan, <=50K
64, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,6290,0,54, United-States, >50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, >50K
30, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,15024,0,45, Columbia, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,48, Ecuador, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, Dominican-Republic, >50K
35, State-gov, 9th, Never-married, Sales, Husband, Black, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,30, Columbia, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, India, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, Cuba, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,5568,0,16, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,50, Guatemala, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,4386,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,44, Japan, <=50K
47, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, <=50K
57, Self-emp-not-inc, Masters, Divorced, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,4923,0,40, Vietnam, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1887,70, Outlying-US(Guam-USVI-etc), >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,43, England, >50K
50, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, 10th, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,46, Yugoslavia, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, China, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Poland, >50K
28, Private, 10th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Haiti, <=50K
41, State-gov, Assoc-acdm, Married-AF-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,35, Jamaica, <=50K
49, Private, Doctorate, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, Black, Female,0,0,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Peru, <=50K
51, Private, 12th, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,30, Honduras, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
33, Private, Assoc-voc, Divorced, Tech-support, Other-relative, White, Female,0,0,35, India, <=50K
35, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Ireland, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,4119,0,30, United-States, <=50K
53, Private, HS-grad, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,42, Peru, <=50K
61, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,50, Germany, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Female,2366,0,40, South, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Columbia, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2248,55, Peru, >50K
38, Private, HS-grad, Never-married, Other-service, Wife, Other, Male,0,0,40, Thailand, >50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, England, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
68, Private, Masters, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Cambodia, <=50K
23, Self-emp-not-inc, Bachelors, Separated, Farming-fishing, Not-in-family, Other, Male,0,0,45, Taiwan, <=50K
26, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Male,0,0,40, France, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Greece, >50K
35, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,35, Poland, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, El-Salvador, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3405,0,54, India, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, England, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Peru, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Guatemala, <=50K
47, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,80, Iran, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, France, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1978,50, Ireland, >50K
42, Private, Masters, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
62, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,23, Nicaragua, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,25, Guatemala, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, <=50K
67, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,30, Puerto-Rico, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Mexico, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Cambodia, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,24, El-Salvador, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Canada, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Honduras, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
86, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Peru, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,10, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,46, Hungary, <=50K
37, Federal-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,60, Taiwan, <=50K
19, State-gov, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, India, <=50K
44, State-gov, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
33, Private, HS-grad, Married-AF-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,5036,0,35, Italy, <=50K
32, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,30, Hungary, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Jamaica, <=50K
21, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hong, <=50K
45, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Italy, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,17, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Nicaragua, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Hong, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Federal-gov, Masters, Never-married, Sales, Own-child, Black, Female,0,0,40, Laos, <=50K
23, Federal-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,32, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Germany, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
31, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, Philippines, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,5178,0,40, Honduras, <=50K
