56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
36, Private, 11th, Divorced, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
55, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private, 9th, Divorced, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,8, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, United-States, <=50K
90, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
49, Federal-gov, Bachelors, Divorced, Tech-support, Husband, White, Female,0,0,55, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, Mexico, <=50K
21, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,1969,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,7298,0,60, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
47, Private, 11th, Divorced, Other-service, Husband, Black, Male,0,0,32, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,2980,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,3946,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, 10th, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,45, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1902,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
39, Local-gov, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,7687,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,59, United-States, >50K
19, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, <=50K
31, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,42, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
71, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,12, United-States, <=50K
69, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
28, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,42, United-States, <=50K
71, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
75, Private, Some-college, Widowed, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
28, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
32, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Separated, Adm-clerical, Husband, White, Female,0,0,12, Greece, <=50K
26, Private, 11th, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,45, Canada, >50K
21, Local-gov, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,6, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,7298,0,40, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
43, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
37, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, Cuba, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,25, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, Assoc-acdm, Separated, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
40, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
39, Private, 7th-8th, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,24, Thailand, <=50K
59, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Female,4666,0,35, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,1981,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,70, United-States, >50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
49, Private, Some-college, Widowed, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, China, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,40, United-States, >50K
45, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,4386,0,60, United-States, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,60, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
