26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,13901,0,50, Greece, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, United-States, >50K
24, Private, 11th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
37, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,40, Philippines, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,38, El-Salvador, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,0,40, Germany, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, Ireland, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,50, Taiwan, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,42, United-States, >50K
70, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, France, >50K
70, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Germany, >50K
37, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Germany, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,98, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, France, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Married-spouse-absent, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, Puerto-Rico, <=50K
51, Without-pay, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Vietnam, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
52, Self-emp-not-inc, Some-college, Separated, Priv-house-serv, Husband, White, Male,0,0,8, England, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
38, Local-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,1304,0,40, United-States, <=50K
27, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Taiwan, <=50K
33, Private, Bachelors, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Greece, >50K
47, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,2174,0,40, Laos, <=50K
38, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Cuba, <=50K
51, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,2208,0,45, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
41, Private, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, <=50K
36, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,6, Cambodia, <=50K
33, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,7298,0,35, United-States, <=50K
47, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
47, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1883,40, Cuba, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,71, United-States, <=50K
43, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, India, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Male,4446,0,44, United-States, <=50K
30, Self-emp-not-inc, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,10, Yugoslavia, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,82, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, China, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, South, <=50K
50, Self-emp-not-inc, Prof-school, Never-married, Other-service, Own-child, White, Male,99999,0,35, Peru, >50K
53, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, >50K
27, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, Dominican-Republic, >50K
37, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,56, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
31, Private, Prof-school, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
23, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,21, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 11th, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
48, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,0,8, Canada, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,50, Laos, <=50K
28, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
54, Private, HS-grad, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Laos, <=50K
39, Private, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,48, Cambodia, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, India, <=50K
63, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,80, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,27, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, >50K
37, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Ireland, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
37, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,53, United-States, >50K
56, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
73, Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,18, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Greece, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,2, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Laos, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Female,0,0,15, United-States, <=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Not-in-family, Black, Male,4425,0,40, United-States, >50K
33, Federal-gov, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,2439,40, El-Salvador, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,56, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, South, >50K
61, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
45, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
63, Federal-gov, Bachelors, Divorced, Other-service, Own-child, White, Female,0,1567,4, United-States, >50K
38, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,50, United-States, >50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
46, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,99999,0,40, Greece, >50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, 12th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,8614,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,25, United-States, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,3265,0,27, Japan, >50K
32, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,1906,0,40, Germany, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,20, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
