58, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,54, Greece, >50K
62, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,60, Yugoslavia, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,43, Taiwan, >50K
45, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,1902,35, Thailand, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, China, >50K
25, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Japan, <=50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Japan, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, Portugal, <=50K
28, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,38, Honduras, <=50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,2094,50, Taiwan, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, Trinadad&Tobago, <=50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,45, Hong, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Thailand, <=50K
69, Private, Some-college, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,2, Dominican-Republic, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
54, Federal-gov, Masters, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, India, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Iran, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,15, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
45, Private, Masters, Divorced, Sales, Own-child, White, Female,0,0,50, Cuba, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Nicaragua, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2406,45, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Other, Female,0,0,30, Scotland, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, Mexico, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Portugal, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
37, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Male,0,0,40, Portugal, >50K
76, Local-gov, 7th-8th, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,30, Cuba, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Wife, Other, Female,0,0,40, Taiwan, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
59, Private, 1st-4th, Widowed, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, Canada, <=50K
32, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, India, <=50K
27, Private, 9th, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,25, Haiti, <=50K
52, Federal-gov, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, <=50K
31, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Yugoslavia, <=50K
49, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,91,60, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
23, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Cambodia, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Germany, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,60, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Hungary, >50K
45, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Male,2790,0,40, England, >50K
35, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, India, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,60, Scotland, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1617,40, South, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Cambodia, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
59, Private, Bachelors, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, France, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
30, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,35, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Philippines, >50K
34, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Cambodia, <=50K
51, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Masters, Divorced, Prof-specialty, Unmarried, Other, Male,0,1848,40, Haiti, <=50K
49, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, Hungary, <=50K
19, Private, HS-grad, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,50, Nicaragua, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, Germany, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,24, India, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
31, Self-emp-not-inc, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, China, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
31, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Scotland, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,10, Yugoslavia, <=50K
43, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,35, Cambodia, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
60, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
54, Private, HS-grad, Married-spouse-absent, Other-service, Husband, White, Male,0,0,50, China, <=50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Guatemala, >50K
51, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Guatemala, <=50K
49, Federal-gov, Some-college, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7086,0,50, Hungary, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,2040,40, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,3418,0,54, Honduras, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,20, Scotland, <=50K
25, Federal-gov, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
38, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, >50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Cambodia, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
55, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,2580,0,35, Ireland, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
19, Private, Bachelors, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
35, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Japan, <=50K
24, Federal-gov, Masters, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, India, >50K
62, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,75, Nicaragua, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, South, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, Yugoslavia, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, <=50K
30, State-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
38, Private, 12th, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, India, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
43, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,54, India, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,49, Nicaragua, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Poland, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Columbia, >50K
38, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,50, Hungary, >50K
48, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
28, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,1574,65, Hungary, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,30, Cambodia, >50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
20, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
23, Private, 11th, Married-civ-spouse, Sales, Wife, Other, Female,2303,0,38, Poland, <=50K
24, Private, Masters, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, <=50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
31, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,45, Italy, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, France, <=50K
50, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, South, >50K
43, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,4, Mexico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, Scotland, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, Iran, >50K
38, Private, Bachelors, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, Germany, >50K
69, Local-gov, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,7687,0,50, Puerto-Rico, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
71, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, <=50K
59, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,48, El-Salvador, >50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,10, Philippines, <=50K
25, Private, Masters, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Hungary, <=50K
48, Federal-gov, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Dominican-Republic, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,3103,0,50, Japan, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,2362,0,40, Cuba, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, England, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,45, Vietnam, <=50K
