28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Germany, >50K
57, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
59, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, United-States, >50K
42, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Germany, >50K
42, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Puerto-Rico, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, >50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,72, Germany, <=50K
74, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,1887,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Guatemala, <=50K
44, State-gov, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,44, Canada, >50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,60, England, >50K
62, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,42, Ecuador, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Jamaica, <=50K
26, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,3366,0,45, Poland, <=50K
33, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
27, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Thailand, <=50K
40, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Japan, >50K
45, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Peru, >50K
30, Private, 7th-8th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,3008,0,40, Japan, >50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
62, Private, Assoc-voc, Divorced, Sales, Not-in-family, Other, Female,0,0,40, India, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,59, Ecuador, >50K
46, Federal-gov, Doctorate, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Taiwan, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
55, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
26, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Dominican-Republic, <=50K
35, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Cuba, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
22, Private, 11th, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,30, Poland, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Hong, <=50K
60, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Ecuador, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,65, Guatemala, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,17, China, <=50K
22, Private, Prof-school, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Portugal, >50K
38, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Greece, <=50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, England, <=50K
19, Private, Some-college, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,20, Cambodia, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,65, Laos, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15, Iran, <=50K
51, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Vietnam, >50K
40, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,20, England, <=50K
22, Private, Bachelors, Separated, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,1977,40, Poland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Scotland, >50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,5013,0,50, Yugoslavia, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Poland, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,1667,0,40, Haiti, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,30, Cuba, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, Hong, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Hungary, >50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Poland, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,2027,32, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Nicaragua, <=50K
44, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, Laos, <=50K
26, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Cuba, >50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,30, Japan, <=50K
39, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Laos, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Vietnam, >50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,6, Thailand, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7402,0,40, South, >50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,70, Columbia, <=50K
61, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Jamaica, <=50K
57, Private, 9th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,1750,40, Trinadad&Tobago, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,11, Jamaica, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,99999,0,40, Taiwan, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,30, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,84, Canada, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Germany, >50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Honduras, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,38, Trinadad&Tobago, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,2339,0,50, Hungary, >50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1994,40, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Vietnam, <=50K
20, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,15, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Peru, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,35, Italy, <=50K
22, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,42, United-States, <=50K
32, Federal-gov, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,40, Iran, >50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Vietnam, <=50K
67, Self-emp-not-inc, 7th-8th, Separated, Other-service, Not-in-family, Black, Female,0,0,35, Hong, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,48, South, <=50K
39, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
63, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, El-Salvador, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,60, South, >50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, India, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Own-child, Other, Female,0,0,38, Ecuador, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,36, Philippines, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,38, South, >50K
27, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, China, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Germany, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,84, Laos, >50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Scotland, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
51, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,50, Vietnam, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Philippines, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,3127,0,40, Greece, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
47, Local-gov, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, Honduras, <=50K
46, Private, HS-grad, Separated, Protective-serv, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
54, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, Nicaragua, >50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Italy, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Japan, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
30, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,70, Guatemala, >50K
49, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4936,0,50, Philippines, >50K
45, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,45, Germany, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Iran, >50K
21, Private, Masters, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Cuba, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
