34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Italy, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Other, Male,0,1977,40, Yugoslavia, >50K
19, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,10, Greece, <=50K
46, Private, 9th, Divorced, Transport-moving, Husband, Other, Male,0,0,40, Portugal, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Cuba, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, >50K
43, Self-emp-inc, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Federal-gov, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,35, Philippines, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
39, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, Ireland, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, <=50K
54, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
30, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,47, Vietnam, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20, Cambodia, >50K
45, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, South, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,22, Nicaragua, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,53, Mexico, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,98, Cambodia, >50K
52, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Laos, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
31, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,7687,0,60, Scotland, >50K
49, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, Trinadad&Tobago, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,44, Cambodia, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,40, Laos, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Hong, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Masters, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,80405,0,60, United-States, >50K
34, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,30, Japan, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, >50K
26, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,21, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
42, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Peru, >50K
21, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male,0,0,40, Honduras, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, Ireland, >50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
34, Private, Assoc-voc, Divorced, Other-service, Husband, Other, Female,0,0,40, Mexico, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
74, Private, Bachelors, Widowed, Sales, Unmarried, White, Male,0,0,10, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
64, Private, 10th, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Guatemala, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, India, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, Jamaica, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,26, Poland, <=50K
34, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,4816,0,60, Jamaica, >50K
22, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Jamaica, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, Italy, <=50K
27, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,15, Cuba, <=50K
57, Private, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
41, Local-gov, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, Doctorate, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Columbia, <=50K
33, Self-emp-inc, Assoc-voc, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Canada, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Hong, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Ecuador, >50K
24, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, Dominican-Republic, <=50K
54, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,1977,40, Poland, >50K
64, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,20, France, <=50K
55, Private, Masters, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, Poland, <=50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,16, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3444,0,40, Cambodia, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
42, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,54, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1883,60, Vietnam, >50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
57, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Scotland, >50K
62, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,40, Yugoslavia, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Thailand, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Scotland, <=50K
25, Private, HS-grad, Never-married, Tech-support, Unmarried, Other, Female,0,0,40, United-States, <=50K
31, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,35, Jamaica, <=50K
69, Self-emp-not-inc, Some-college, Widowed, Tech-support, Husband, White, Male,0,0,32, Portugal, <=50K
65, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
45, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, Other, Male,7807,0,40, Haiti, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Portugal, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Hong, <=50K
32, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Portugal, >50K
25, Private, Some-college, Separated, Other-service, Not-in-family, Other, Male,0,1485,10, Ecuador, <=50K
25, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,60, Italy, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,42, Iran, >50K
19, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,16, Cambodia, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1902,30, Cuba, <=50K
19, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, Honduras, <=50K
33, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
33, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,14456,0,36, Philippines, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,35, Canada, <=50K
50, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,36, Columbia, <=50K
28, Private, Some-college, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
36, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, Nicaragua, >50K
20, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
25, Private, 10th, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Scotland, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,4495,0,40, Cambodia, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Thailand, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1977,40, England, >50K
33, Private, 9th, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, Peru, <=50K
35, Private, 9th, Widowed, Other-service, Unmarried, Other, Female,0,0,25, Cuba, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3437,0,50, Outlying-US(Guam-USVI-etc), >50K
40, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1975,60, Cuba, <=50K
34, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Husband, Other, Male,0,0,25, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Hungary, >50K
79, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, Ecuador, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Poland, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,8, Greece, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Hungary, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Taiwan, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,15, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Dominican-Republic, <=50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Italy, <=50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,20, China, <=50K
39, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, >50K
67, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Puerto-Rico, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, China, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,25, England, <=50K
23, Self-emp-not-inc, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,25, Trinadad&Tobago, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1902,45, Taiwan, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, Mexico, >50K
47, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Greece, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,1902,40, Mexico, >50K
46, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
23, Private, Bachelors, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, Laos, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, >50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, >50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
39, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
37, Self-emp-inc, Bachelors, Divorced, Protective-serv, Other-relative, Asian-Pac-Islander, Female,3097,0,40, Canada, >50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,60, Yugoslavia, >50K
55, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,0,0,35, Germany, <=50K
