62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,49, Ecuador, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Japan, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
56, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,20, Jamaica, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,37, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, Vietnam, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, <=50K
32, Private, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,35, Nicaragua, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Peru, <=50K
70, Private, 7th-8th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,32, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, Hong, >50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,15023,0,40, Taiwan, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Haiti, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,44, England, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Laos, >50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,65, Dominican-Republic, <=50K
67, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, China, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Doctorate, Separated, Transport-moving, Husband, Other, Female,0,0,45, Portugal, <=50K
52, Self-emp-inc, Bachelors, Separated, Transport-moving, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
47, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Guatemala, <=50K
43, Private, Masters, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,45, India, <=50K
26, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Philippines, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
61, Private, Masters, Widowed, Prof-specialty, Not-in-family, Other, Female,4673,0,40, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
44, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,42, Jamaica, <=50K
24, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, <=50K
43, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, France, >50K
29, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,8, Philippines, <=50K
38, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Peru, <=50K
18, Private, 11th, Separated, Machine-op-inspct, Own-child, White, Female,0,0,24, Greece, <=50K
68, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,1996,30, Poland, <=50K
64, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1902,40, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Iran, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,0,40, Laos, <=50K
39, Private, 7th-8th, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Honduras, >50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,65, Honduras, >50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, India, <=50K
18, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
42, State-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,30, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Nicaragua, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,35, Ecuador, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,2079,0,40, Hong, <=50K
32, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, Thailand, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Yugoslavia, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Laos, >50K
33, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Germany, <=50K
40, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,50, Cambodia, >50K
50, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,80, Dominican-Republic, <=50K
61, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Italy, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Sales, Wife, Black, Male,0,0,25, United-States, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1901,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,45, Dominican-Republic, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, United-States, >50K
48, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
33, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
37, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,47, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
31, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, England, >50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,44, Guatemala, <=50K
41, Private, 9th, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, Hong, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, <=50K
37, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
55, Self-emp-inc, Some-college, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Haiti, <=50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,34, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, Iran, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,3866,0,15, Greece, <=50K
51, Private, Masters, Never-married, Sales, Unmarried, Black, Female,0,0,40, Iran, <=50K
41, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, Scotland, >50K
26, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,50, Vietnam, <=50K
33, Private, Bachelors, Separated, Craft-repair, Unmarried, Other, Male,0,0,40, Iran, <=50K
65, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Columbia, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,14656,0,45, China, <=50K
31, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,1749,40, Germany, <=50K
42, Private, HS-grad, Separated, Tech-support, Husband, Other, Male,0,0,40, Germany, <=50K
26, Private, 7th-8th, Married-spouse-absent, Prof-specialty, Own-child, Other, Male,0,0,48, Haiti, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,50, Laos, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, El-Salvador, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Vietnam, <=50K
21, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Haiti, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
51, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
77, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,3, Poland, <=50K
37, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
26, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
55, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,50, United-States, >50K
65, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,48, Portugal, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Jamaica, <=50K
33, Private, Assoc-voc, Separated, Farming-fishing, Husband, White, Male,0,0,40, Thailand, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, China, <=50K
33, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,70, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Laos, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, Taiwan, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, England, <=50K
32, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Japan, >50K
59, Local-gov, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Italy, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,83, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Mexico, >50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, Yugoslavia, <=50K
44, Private, 11th, Divorced, Farming-fishing, Not-in-family, Other, Male,0,1902,60, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,80, United-States, <=50K
89, Private, Masters, Widowed, Exec-managerial, Husband, Black, Male,0,0,38, Iran, <=50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,1926,0,25, Haiti, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, Ireland, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,2357,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
40, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Ecuador, >50K
23, Local-gov, Assoc-voc, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,60, Puerto-Rico, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, India, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,44, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
39, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, Yugoslavia, <=50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
