47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,2009,50, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,44, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,39, United-States, >50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Tech-support, Wife, White, Male,0,0,50, United-States, <=50K
21, Private, Masters, Never-married, Exec-managerial, Other-relative, White, Female,0,0,50, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Wife, White, Female,0,0,40, England, <=50K
64, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,76, China, >50K
54, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,45, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
33, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
62, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3402,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,1971,46, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2023,50, United-States, >50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Germany, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,1365,0,46, United-States, <=50K
31, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,87, Nicaragua, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Prof-school, Never-married, Other-service, Own-child, White, Male,7298,0,20, United-States, >50K
23, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
41, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Doctorate, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
40, Private, Preschool, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
78, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Male,0,0,20, United-States, >50K
18, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,54, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,50, United-States, >50K
46, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
40, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,4386,0,20, United-States, <=50K
36, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Local-gov, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1977,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,7389,0,55, United-States, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Mexico, <=50K
46, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
31, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
24, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Laos, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1974,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
46, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
23, State-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,1800,40, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,1887,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,45, India, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Laos, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,25, Ireland, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,16, United-States, <=50K
40, Private, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,13162,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 7th-8th, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,18, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
30, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
66, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
47, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
50, Local-gov, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,8340,0,40, United-States, >50K
52, State-gov, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,35, United-States, <=50K
56, Local-gov, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,83, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,25, Columbia, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,5970,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
