21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
55, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,48, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, United-States, <=50K
51, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,30, Mexico, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,7687,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
59, State-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
86, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Assoc-acdm, Married-spouse-absent, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3103,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,4735,0,38, El-Salvador, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
62, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,40, United-States, >50K
28, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,30, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, 7th-8th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
64, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,50, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,45, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,7236,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,4810,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
52, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,2659,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Jamaica, <=50K
62, State-gov, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,16, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,20, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, Puerto-Rico, >50K
61, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
50, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,1977,40, United-States, >50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,5089,0,24, United-States, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, Canada, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, 11th, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,53, Mexico, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Cuba, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,1497,0,40, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
56, Federal-gov, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
39, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,54, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,44, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
27, Private, Masters, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, Bachelors, Never-married, Transport-moving, Wife, White, Female,0,0,35, United-States, <=50K
52, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,54, United-States, <=50K
27, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,3103,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,10, United-States, <=50K
55, Private, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
34, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,25, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
63, Private, Bachelors, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,12, United-States, <=50K
80, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
41, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Own-child, White, Male,0,0,65, Jamaica, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
82, Self-emp-inc, 10th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
40, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2177,0,40, United-States, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,84, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, Mexico, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,54, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,10, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,43, Hong, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,25, United-States, <=50K
33, Private, Assoc-voc, Separated, Exec-managerial, Other-relative, Black, Female,0,1902,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
18, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, >50K
42, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,10, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,7687,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1884,50, United-States, >50K
