27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,11627,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
55, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
55, State-gov, 9th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, Philippines, <=50K
37, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
69, Local-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
23, State-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, State-gov, HS-grad, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Never-married, Sales, Wife, White, Female,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
28, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
60, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,60, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,36, Mexico, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,52, United-States, <=50K
31, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Preschool, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,36, Iran, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,35, Mexico, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, State-gov, Preschool, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,18, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,3324,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Separated, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,99999,0,40, United-States, >50K
45, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,25, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,36, United-States, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
56, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, >50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,54, United-States, <=50K
70, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, England, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,3325,0,99, United-States, <=50K
24, Local-gov, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,33, United-States, <=50K
45, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1887,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
35, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
45, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,84, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,35, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Self-emp-inc, Some-college, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
38, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Mexico, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,51, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,90, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, 10th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,60, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
45, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Widowed, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
67, Local-gov, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
35, Federal-gov, Bachelors, Never-married, Exec-managerial, Wife, White, Male,3115,0,50, United-States, >50K
22, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Never-married, Farming-fishing, Wife, White, Male,5178,0,46, United-States, <=50K
53, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
37, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,11, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Poland, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,2, United-States, <=50K
27, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
