36, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
29, Local-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,51, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
59, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, >50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,50, United-States, >50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,30, Mexico, <=50K
36, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
17, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,2259,46, United-States, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Wife, Black, Female,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,30, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,30, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
57, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,1848,60, United-States, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
79, Local-gov, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Hong, <=50K
50, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
63, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Italy, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
27, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,3570,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,57, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3172,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
69, Private, 11th, Widowed, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
73, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,25, United-States, >50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
68, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,24, United-States, <=50K
45, Local-gov, Masters, Never-married, Prof-specialty, Wife, White, Female,0,2414,8, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,44, United-States, <=50K
58, Self-emp-inc, 12th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,20, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
28, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,42, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, South, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
41, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
31, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, South, >50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,35, United-States, >50K
59, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
