25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,14083,0,50, Dominican-Republic, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Vietnam, <=50K
24, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, South, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,80, India, <=50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, Cambodia, <=50K
27, Federal-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,91, Cuba, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Puerto-Rico, <=50K
24, State-gov, Bachelors, Never-married, Other-service, Husband, Black, Male,0,0,16, Poland, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1902,40, Ecuador, >50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,40, Cuba, <=50K
26, Private, 10th, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,44, Dominican-Republic, <=50K
19, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,54, Taiwan, >50K
39, Private, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
27, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
50, Private, 9th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,60, Puerto-Rico, <=50K
26, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Poland, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,25, Ecuador, <=50K
32, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,2985,0,40, Cuba, <=50K
47, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Canada, <=50K
20, Private, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,25, England, <=50K
43, State-gov, Bachelors, Never-married, Protective-serv, Husband, Black, Female,0,0,40, Thailand, <=50K
38, Self-emp-inc, 10th, Married-civ-spouse, Transport-moving, Unmarried, White, Male,4200,0,84, Honduras, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, France, <=50K
20, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Italy, <=50K
31, Self-emp-inc, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,99, Greece, <=50K
60, Private, Assoc-voc, Married-spouse-absent, Sales, Husband, Other, Male,0,0,60, Germany, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, <=50K
40, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, Philippines, <=50K
25, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,45, Outlying-US(Guam-USVI-etc), >50K
72, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,72, Trinadad&Tobago, <=50K
32, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,38, England, <=50K
67, Private, 10th, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
48, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Honduras, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, >50K
36, Private, 11th, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
51, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,33, Poland, <=50K
44, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
40, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1978,50, El-Salvador, <=50K
36, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,9590,0,40, Dominican-Republic, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,5717,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, >50K
45, Self-emp-not-inc, Masters, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Male,4901,0,40, Haiti, >50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,60, Columbia, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Iran, <=50K
31, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Cambodia, <=50K
19, Private, Some-college, Never-married, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,18, England, <=50K
47, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Philippines, <=50K
42, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Ireland, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Dominican-Republic, >50K
37, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, Peru, <=50K
21, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Local-gov, 10th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, Hong, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,27, Ireland, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Other-relative, Other, Female,0,0,40, Italy, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
30, Private, 10th, Never-married, Machine-op-inspct, Other-relative, White, Female,0,1866,36, Germany, <=50K
27, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, China, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Nicaragua, <=50K
69, Private, 9th, Widowed, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
31, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Italy, <=50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1887,40, Ecuador, >50K
54, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, Dominican-Republic, >50K
48, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
20, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,45, China, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
32, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, South, <=50K
31, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
50, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
27, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, El-Salvador, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,5013,0,33, England, <=50K
34, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, Cuba, >50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
61, Private, 9th, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Portugal, >50K
79, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,15, Haiti, <=50K
32, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,52, China, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
23, Private, Masters, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,25, Vietnam, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,15, Columbia, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Columbia, >50K
40, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,30, Honduras, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,15024,0,54, Nicaragua, >50K
20, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
28, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, Mexico, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
34, Local-gov, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,40, Poland, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Germany, >50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
37, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,30, Germany, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,8, Puerto-Rico, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Vietnam, >50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, Cambodia, <=50K
36, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Canada, <=50K
30, Self-emp-not-inc, 1st-4th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Dominican-Republic, >50K
56, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
59, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, South, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Philippines, <=50K
23, Private, 10th, Married-spouse-absent, Sales, Own-child, White, Male,0,0,40, Nicaragua, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
18, State-gov, 11th, Never-married, Exec-managerial, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Cambodia, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1902,50, Columbia, >50K
44, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
36, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
61, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,35, Dominican-Republic, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,20, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,40, Dominican-Republic, <=50K
51, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
58, Private, Doctorate, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Peru, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
33, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,35, Laos, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Haiti, >50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Taiwan, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, France, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, China, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1670,40, Jamaica, <=50K
60, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,15024,0,40, Greece, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
43, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2153,0,35, England, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Scotland, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,9259,0,40, Hungary, >50K
49, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Portugal, <=50K
62, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,54, Vietnam, <=50K
43, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,60, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cuba, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7298,0,42, Japan, >50K
45, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
