62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
29, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,36, United-States, <=50K
31, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Female,4022,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,1887,40, United-States, >50K
34, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,35, United-States, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
31, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
27, State-gov, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Cambodia, <=50K
21, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
25, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,65, United-States, <=50K
36, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,42, Cuba, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4012,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
72, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,32, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
67, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
54, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,3465,0,60, United-States, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,10, Mexico, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,4623,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,2898,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,17, United-States, <=50K
50, Private, 10th, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, England, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
30, State-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,25, United-States, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
34, Private, 5th-6th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
52, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
78, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,44, Taiwan, >50K
21, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1902,54, United-States, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,51, United-States, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,32, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,44, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,3103,0,40, United-States, <=50K
64, Local-gov, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1930,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,52, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,1977,38, United-States, <=50K
52, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
56, Self-emp-not-inc, 5th-6th, Separated, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
47, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, Nicaragua, <=50K
33, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,38, United-States, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,45, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
59, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,98, United-States, >50K
51, Private, 7th-8th, Widowed, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
61, Private, Masters, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,5957,0,45, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,43, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,9927,0,45, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,70, Canada, <=50K
28, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,1902,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,7298,0,40, United-States, >50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,50, United-States, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
53, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, >50K
49, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
32, Self-emp-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,43, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,27, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, United-States, <=50K
68, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, United-States, <=50K
36, Private, Prof-school, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
49, Private, Some-college, Widowed, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,2019,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,3833,0,50, United-States, <=50K
24, Private, Bachelors, Never-married, Priv-house-serv, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4952,0,54, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
