44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
35, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
59, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, England, >50K
64, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
62, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, United-States, <=50K
80, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
62, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1902,40, United-States, >50K
59, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2267,0,50, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
44, Private, Some-college, Widowed, Machine-op-inspct, Husband, White, Male,0,0,46, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,99999,0,38, United-States, >50K
66, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,71, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
74, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Masters, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
75, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
21, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,60, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, >50K
23, Private, Some-college, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,23, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,48, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
50, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,32, United-States, <=50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, >50K
50, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
22, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,37, United-States, <=50K
44, Local-gov, 11th, Divorced, Adm-clerical, Wife, White, Female,0,0,60, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1722,20, United-States, >50K
44, Private, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,32915,0,45, United-States, >50K
74, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3115,0,20, United-States, >50K
36, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
59, Self-emp-not-inc, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,38, United-States, <=50K
65, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,1977,60, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,3108,0,60, United-States, <=50K
45, Local-gov, 9th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
56, Local-gov, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,7298,0,40, United-States, <=50K
60, Private, Masters, Divorced, Sales, Wife, White, Female,0,0,25, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, India, <=50K
25, Private, 9th, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,32, United-States, <=50K
42, Private, 11th, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Jamaica, <=50K
36, Private, 11th, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,54, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
45, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, India, >50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, <=50K
55, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
69, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,22, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
