51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, France, <=50K
56, Private, HS-grad, Separated, Sales, Husband, White, Female,0,0,60, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,3413,0,40, United-States, >50K
27, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,24, El-Salvador, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, South, >50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1977,40, United-States, >50K
42, Local-gov, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
27, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,44, Guatemala, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, State-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,54, Mexico, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,40, Poland, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,5, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,28, India, <=50K
66, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Taiwan, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
53, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,29, United-States, <=50K
67, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,10, South, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,35, United-States, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,1739,60, Outlying-US(Guam-USVI-etc), <=50K
51, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,44, United-States, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, India, >50K
55, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,38, United-States, >50K
34, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,40, Ecuador, <=50K
63, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,50, Mexico, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,40, Japan, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, South, >50K
56, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
34, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Nicaragua, <=50K
33, Private, Some-college, Never-married, Craft-repair, Wife, Black, Female,0,0,36, United-States, <=50K
27, Self-emp-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,3755,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Cuba, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,1740,40, Guatemala, <=50K
80, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,377,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
48, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
23, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, United-States, >50K
28, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Cuba, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1978,40, Cambodia, >50K
49, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,54, Holand-Netherlands, <=50K
64, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,55, United-States, <=50K
35, Private, 10th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,3, Cuba, >50K
37, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,54, Portugal, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
39, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,10, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5264,0,50, United-States, <=50K
56, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, England, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Tech-support, Other-relative, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Poland, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, France, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
50, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
63, Private, 9th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,38, Ecuador, >50K
68, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, State-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Thailand, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
56, Self-emp-not-inc, 10th, Widowed, Prof-specialty, Not-in-family, White, Female,0,2235,65, Iran, <=50K
42, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
48, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, White, Female,0,0,29, Greece, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Thailand, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, India, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Yugoslavia, >50K
60, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Husband, White, Female,0,1882,50, Guatemala, <=50K
20, Private, Some-college, Widowed, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,2509,70, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Canada, >50K
46, State-gov, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1592,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
55, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Holand-Netherlands, >50K
30, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
58, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, China, <=50K
47, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
28, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, Thailand, <=50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,1777,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, Jamaica, <=50K
39, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
39, Private, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1979,38, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,38, Nicaragua, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, China, >50K
22, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
38, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
