27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
19, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, Hong, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3421,0,40, El-Salvador, <=50K
23, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Taiwan, <=50K
47, Private, Doctorate, Divorced, Prof-specialty, Wife, White, Female,0,2823,38, United-States, >50K
46, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,3652,0,50, England, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,38, India, <=50K
48, Private, Bachelors, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,60, Germany, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,15024,0,50, Dominican-Republic, >50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,35, United-States, >50K
29, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1887,45, Germany, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Hungary, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Thailand, <=50K
35, Private, 11th, Separated, Other-service, Unmarried, Black, Male,0,0,36, France, <=50K
49, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, El-Salvador, >50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Ecuador, >50K
36, Private, Masters, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,75, Greece, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Japan, >50K
61, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Haiti, >50K
43, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Laos, >50K
52, Private, HS-grad, Widowed, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, England, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,99999,0,50, Cuba, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,13, Yugoslavia, >50K
47, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, Other, Male,0,0,40, Hungary, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
43, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Taiwan, >50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hungary, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,5, Puerto-Rico, <=50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Cambodia, >50K
42, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Thailand, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Thailand, <=50K
20, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,37, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Other, Female,0,0,35, Laos, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Cuba, <=50K
31, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
49, Federal-gov, 1st-4th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1498,40, Mexico, >50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
43, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1587,60, Nicaragua, <=50K
39, Private, Masters, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,50, Italy, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,60, El-Salvador, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,46, South, <=50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Poland, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, Greece, <=50K
53, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,40, Hungary, >50K
34, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Hong, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
52, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,2363,40, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Widowed, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
38, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,54, El-Salvador, >50K
31, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
21, Private, 11th, Never-married, Sales, Unmarried, White, Male,0,0,24, Portugal, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,5013,0,50, Haiti, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Taiwan, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, France, >50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,5195,0,40, Cuba, <=50K
49, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,15, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,25, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Laos, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,30, France, >50K
33, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Cuba, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,1758,40, India, <=50K
43, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
64, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,16, India, >50K
42, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, Black, Female,0,0,45, Hungary, >50K
47, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Iran, >50K
30, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3448,0,40, Portugal, <=50K
25, Private, 9th, Never-married, Exec-managerial, Own-child, Other, Female,0,0,80, Cambodia, <=50K
27, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, Portugal, >50K
55, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Laos, <=50K
59, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,80, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,24, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7687,0,40, Vietnam, >50K
61, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,60, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,52, Laos, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, England, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Portugal, >50K
47, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Columbia, <=50K
43, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
49, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Iran, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
33, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,80, Portugal, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, Iran, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
53, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,2847,0,50, Haiti, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,7298,0,35, Ecuador, >50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,35, Canada, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, 12th, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,2664,0,40, Guatemala, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
39, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Peru, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, Thailand, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Iran, >50K
48, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Hungary, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,30, Haiti, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
63, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,8953,0,50, Cambodia, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, Canada, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, United-States, <=50K
50, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, Hungary, >50K
60, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,41, India, >50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5558,0,45, Portugal, >50K
40, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,2061,0,45, Mexico, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Iran, >50K
48, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
61, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, China, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Cuba, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, <=50K
28, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,35, South, >50K
50, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Cambodia, <=50K
